Nº de nós: 1112
Total Geral Contatos: 132510
Total Tipo Contato (A -> B): 15767
Total Tempo Contato: 1033288
Total Tempo Inter Contato: 30776014
Total Contatos(tempo = 0): 94106
Total Conexões(tempo > 0): 38404
Grau Geral: 15767
Grau Medio: 28.3579136690647
Densidade: 0.0127623373848176
Media Nº Contatos: 8.40426206634109
Media Tempo de Contatos: 65.5348512716433
Media Tempo Inter Contatos: 1951.92579438067
 
"a" "b" "num_contatos" "tempo_contatos" "inter_contatos" "media_tcontatos" "media_intercon" "porc_contatos" "porc_tempo_cont" "porc_inter_cont" "porc_media_tcont" "porc_media_tinter"
"17" "436" 22 318 7327 14.4545454545455 348.904761904762 0.000166025205644857 0.000307755437012721 0.00023807501517253 0.000210391421987539 0.000118944723586312
"17" "437" 22 154 4979 7 237.095238095238 0.000166025205644857 0.000149038796540751 0.000161781834385701 0.00010188766976755 8.08278666215704e-05
"17" "439" 26 312 7862 12 314.48 0.000196211606671195 0.00030194873065399 0.000255458682856071 0.000174664576744372 0.000107209017352517
"17" "444" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "446" 1 15 0 15 0 7.54660025658441e-06 1.45167658968264e-05 0 0.000218330720930465 0
"17" "448" 2 11 33 5.5 33 1.50932005131688e-05 1.06456283243394e-05 1.07226361412495e-06 8.00545976745038e-05 1.12499922813313e-05
"17" "450" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "459" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "460" 16 166 2385 10.375 159 0.000120745604105351 0.000160652209258213 7.74954157481212e-05 0.000151012081976905 5.4204508264596e-05
"17" "463" 40 407 4078 10.175 104.564102564103 0.000301864010263376 0.000393888248000557 0.00013250578843641 0.000148101005697832 3.56468286894086e-05
"17" "472" 16 41 8159 2.5625 543.933333333333 0.000120745604105351 3.96791601179923e-05 0.000265109055383196 3.72981648256211e-05 0.000185431690956327
"17" "488" 1 12 0 12 0 7.54660025658441e-06 1.16134127174612e-05 0 0.000174664576744372 0
"17" "501" 1 2 0 2 0 7.54660025658441e-06 1.93556878624353e-06 0 2.91107627907287e-05 0
"17" "506" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "509" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "524" 1 3 0 3 0 7.54660025658441e-06 2.90335317936529e-06 0 4.3666144186093e-05 0
"17" "525" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "530" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "534" 22 92 7804 4.18181818181818 371.619047619048 0.000166025205644857 8.90361641672022e-05 0.000253574098322154 6.08679585624327e-05 0.000126688224766968
"17" "539" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "548" 8 119 6357 14.875 908.142857142857 6.03728020526753e-05 0.00011516634278149 0.000206556963484615 0.000216511298256044 0.000309593943430402
"17" "554" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "557" 38 423 5494 11.1315789473684 148.486486486486 0.000286770809750208 0.000409372798290506 0.000178515645333408 0.000162024377111556 5.06203583895446e-05
"17" "568" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "570" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "574" 19 322 7624 16.9473684210526 423.555555555556 0.000143385404875104 0.000311626574585208 0.000247725387699655 0.000246675411016174 0.000144393840324696
"17" "575" 9 187 6839 20.7777777777778 854.875 6.79194023092597e-05 0.00018097568151377 0.000222218510818198 0.000302428480103681 0.000291434459136456
"17" "578" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "583" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "585" 1 123 0 123 0 7.54660025658441e-06 0.000119037480353977 0 0.00179031191162981 0
"17" "599" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "611" 43 409 7387 9.51162790697674 175.880952380952 0.00032450381103313 0.000395823816786801 0.00024002458538003 0.000138445371876837 5.99593744460274e-05
"17" "615" 1 14 0 14 0 7.54660025658441e-06 1.35489815037047e-05 0 0.000203775339535101 0
"17" "616" 2 29 37 14.5 37 1.50932005131688e-05 2.80657474005311e-05 1.20223496129161e-06 0.000211053030232783 1.26136277093714e-05
"17" "631" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "637" 1 14 0 14 0 7.54660025658441e-06 1.35489815037047e-05 0 0.000203775339535101 0
"17" "642" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "645" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "657" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "667" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "682" 1 5 0 5 0 7.54660025658441e-06 4.83892196560881e-06 0 7.27769069768217e-05 0
"17" "687" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "697" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "704" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "712" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "726" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "730" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "751" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "753" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "756" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "757" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "768" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "772" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "788" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "798" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "800" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "802" 7 17 5131 2.42857142857143 855.166666666667 5.28262017960909e-05 1.645233468307e-05 0.000166720745578034 3.5348783388742e-05 0.000291533890886417
"17" "808" 2 2 61 1 61 1.50932005131688e-05 1.93556878624353e-06 1.98206304429157e-06 1.45553813953643e-05 2.07954402776123e-05
"17" "813" 31 234 6190 7.54838709677419 206.333333333333 0.000233944607954117 0.000226461547990492 0.000201130659740407 0.000109869653113395 7.03408608297378e-05
"17" "815" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "826" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "828" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "846" 1 124 0 124 0 7.54660025658441e-06 0.000120005264747099 0 0.00180486729302518 0
"17" "849" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "851" 41 234 7893 5.70731707317073 197.325 0.000309410610519961 0.000226461547990492 0.000256465960796613 8.30721767442745e-05 6.72698402095058e-05
"17" "856" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "860" 28 198 4381 7.07142857142857 162.259259259259 0.000211304807184363 0.000191621309838109 0.000142351117984285 0.000102927339867219 5.53156186133695e-05
"17" "861" 4 124 1555 31 518.333333333333 3.01864010263376e-05 0.000120005264747099 5.05263612110392e-05 0.000451216823256294 0.00017670442421687
"17" "867" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "873" 11 197 6528 17.9090909090909 652.8 8.30126028224285e-05 0.000190653525444987 0.00021211323857599 0.00026067364862607 0.000222545301856153
"17" "874" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "877" 1 12 0 12 0 7.54660025658441e-06 1.16134127174612e-05 0 0.000174664576744372 0
"17" "882" 16 222 7432 13.875 495.466666666667 0.000120745604105351 0.000214848135273031 0.000241486763035655 0.00020195591686068 0.000168908975019907
"17" "890" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "891" 19 111 7240 5.84210526315789 402.222222222222 0.000143385404875104 0.000107424067636516 0.000235248138371655 8.50340702571285e-05 0.000137121118041815
"17" "900" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "906" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "916" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "920" 39 735 4099 18.8461538461538 107.868421052632 0.000294317410006792 0.000711321528944496 0.000133188138009035 0.000274312957066482 3.67733001285302e-05
"17" "921" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "923" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "926" 27 197 6383 7.2962962962963 245.5 0.000203758206927779 0.000190653525444987 0.000207401777241198 0.000106200375366177 8.36931243959643e-05
"17" "929" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "936" 2 3 6 1.5 6 1.50932005131688e-05 2.90335317936529e-06 1.94957020749991e-07 2.18330720930465e-05 2.04545314206023e-06
"17" "939" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "941" 1 123 0 123 0 7.54660025658441e-06 0.000119037480353977 0 0.00179031191162981 0
"17" "947" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "957" 1 2 0 2 0 7.54660025658441e-06 1.93556878624353e-06 0 2.91107627907287e-05 0
"17" "962" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "970" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "987" 2 13 1270 6.5 1270 1.50932005131688e-05 1.25811971105829e-05 4.12659027254147e-05 9.46099790698682e-05 0.000432954248402748
"17" "992" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "996" 7 0 4214 0 702.333333333333 5.28262017960909e-05 0 0.000136924814240077 0 0.000239431653906717
"17" "998" 7 59 2157 8.42857142857143 359.5 5.28262017960909e-05 5.7099279194184e-05 7.00870489596216e-05 0.000122681071760928 0.000122556734095109
"17" "1003" 35 244 4073 6.97142857142857 119.794117647059 0.000264131008980454 0.00023613939192171 0.000132343324252452 0.000101471801727683 4.08388757235849e-05
"17" "1015" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "1027" 9 390 5543 43.3333333333333 692.875 6.79194023092597e-05 0.000377435913317487 0.0001801077943362 0.000630733193799121 0.00023620722430083
"17" "1028" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "1046" 14 15 5691 1.07142857142857 437.769230769231 0.000105652403592182 1.45167658968264e-05 0.000184916734181366 1.55950514950332e-05 0.000149239408095702
"17" "1048" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "1058" 49 335 7809 6.83673469387755 162.6875 0.000369783412572636 0.000324207771695791 0.000253736562506113 9.95112809683072e-05 5.54616096748206e-05
"17" "1070" 10 200 3031 20 336.777777777778 7.54660025658441e-05 0.000193556878624353 9.84857883155369e-05 0.000291107627907287 0.000114810527288603
"17" "1072" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "1074" 25 325 4811 13 200.458333333333 0.00018866500641461 0.000314529927764573 0.000156323037804701 0.000189219958139736 6.83380212948039e-05
"17" "1075" 1 2 0 2 0 7.54660025658441e-06 1.93556878624353e-06 0 2.91107627907287e-05 0
"17" "1081" 37 421 7200 11.3783783783784 200 0.000279224209493623 0.000407437229504262 0.000233948424899989 0.000165616636958064 6.81817714020076e-05
"17" "1083" 34 345 7685 10.1470588235294 232.878787878788 0.00025658440872387 0.000333885615627008 0.000249707450743946 0.000147694311217667 7.93904413976407e-05
"17" "1087" 2 0 50 0 50 1.50932005131688e-05 0 1.62464183958325e-06 0 1.70454428505019e-05
"17" "1091" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"17" "1092" 16 579 4647 36.1875 309.8 0.000120745604105351 0.000560347163617501 0.000150994212570868 0.000526722864244747 0.00010561356390171
"17" "1107" 3 29 48 9.66666666666667 24 2.26398007697532e-05 2.80657474005311e-05 1.55965616599992e-06 0.000140702020155189 8.18181256824091e-06
"17" "1109" 27 258 3743 9.55555555555556 143.961538461538 0.000203758206927779 0.000249688373425415 0.000121620688111202 0.000139084755555704 4.90777635303297e-05
"18" "19" 19 126 6748 6.63157894736842 374.888888888889 0.000143385404875104 0.000121940833533342 0.000219261662670156 9.65251608324161e-05 0.000127802942616874
"18" "20" 16 18 1977 1.125 131.8 0.000120745604105351 1.74201190761917e-05 6.42383383371219e-05 1.63748040697849e-05 4.4931787353923e-05
"18" "21" 17 32 5170 1.88235294117647 323.125 0.000128292204361935 3.09691005798964e-05 0.000167987966212909 2.73983649795093e-05 0.000110156174421369
"18" "22" 33 213 7308 6.45454545454545 228.375 0.000249037808467285 0.000206138075734935 0.000237457651273489 9.39483708246243e-05 7.78550602196674e-05
"18" "23" 38 111 4467 2.92105263157895 120.72972972973 0.000286770809750208 0.000107424067636516 0.000145145501948368 4.25170351285642e-05 4.1157834169293e-05
"18" "24" 84 618 8058 7.35714285714286 97.0843373493976 0.00063391442155309 0.000598090754949249 0.000261827278867237 0.000107086020265895 3.30969104793601e-05
"18" "25" 11 0 6785 0 678.5 8.30126028224285e-05 0 0.000220463897631448 0 0.000231306659481311
"18" "26" 14 55 6660 3.92857142857143 512.307692307692 0.000105652403592182 5.3228141621697e-05 0.00021640229303249 5.71818554817884e-05 0.000174650229822066
"18" "27" 13 18 5220 1.38461538461538 435 9.81058033355973e-05 1.74201190761917e-05 0.000169612608052492 2.0153605008966e-05 0.000148295352799367
"18" "29" 34 84 8051 2.47058823529412 243.969696969697 0.00025658440872387 8.12938890222281e-05 0.000261599829009696 3.5960354035606e-05 8.31714305390247e-05
"18" "30" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "31" 25 85 5266 3.4 219.416666666667 0.00018866500641461 8.22616734153498e-05 0.000171107278544908 4.94882967442387e-05 7.48010850422858e-05
"18" "32" 15 37 7358 2.46666666666667 525.571428571429 0.000113199003848766 3.58080225455052e-05 0.000239082293113072 3.59032741085654e-05 0.000179171954991419
"18" "33" 12 0 7320 0 665.454545454545 9.05592030790129e-05 0 0.000237847565314988 0 0.000226859348483043
"18" "34" 12 4 8110 0.333333333333333 737.272727272727 9.05592030790129e-05 3.87113757248705e-06 0.000263516906380404 4.85179379845478e-06 0.000251342802759219
"18" "35" 10 15 7002 1.5 778 7.54660025658441e-05 1.45167658968264e-05 0.000227514843215239 2.18330720930465e-05 0.00026522709075381
"18" "36" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "37" 11 14 7067 1.27272727272727 706.7 8.30126028224285e-05 1.35489815037047e-05 0.000229626877606697 1.85250308668273e-05 0.000240920289248994
"18" "38" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "39" 15 3 8260 0.2 590 0.000113199003848766 2.90335317936529e-06 0.000268390831899154 2.91107627907287e-06 0.000201136225635922
"18" "40" 3 0 1566 0 783 2.26398007697532e-05 0 5.08837824157475e-05 0 0.00026693163503886
"18" "41" 14 15 5773 1.07142857142857 444.076923076923 0.000105652403592182 1.45167658968264e-05 0.000187581146798283 1.55950514950332e-05 0.000151389756270688
"18" "42" 9 14 7259 1.55555555555556 907.375 6.79194023092597e-05 1.35489815037047e-05 0.000235865502270697 2.2641704392789e-05 0.000309332174129483
"18" "43" 4 0 5126 0 1708.66666666667 3.01864010263376e-05 0 0.000166558281394075 0 0.000582499600344485
"18" "44" 11 31 8031 2.81818181818182 803.1 8.30126028224285e-05 3.00013161867746e-05 0.000260949972273862 4.10197112051177e-05 0.000273783903064762
"18" "45" 12 27 8624 2.25 784 9.05592030790129e-05 2.61301786142876e-05 0.00028021822449132 3.27496081395697e-05 0.00026727254389587
"18" "46" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "47" 8 0 8832 0 1261.71428571429 6.03728020526753e-05 0 0.000286976734543986 0 0.000430129575016094
"18" "48" 20 20 7180 1 377.894736842105 0.000150932005131688 1.93556878624353e-05 0.000233298568164155 1.45553813953643e-05 0.000128827662806951
"18" "49" 33 197 6593 5.96969696969697 206.03125 0.000249037808467285 0.000190653525444987 0.000214225272967448 8.68912162086901e-05 7.02378779458494e-05
"18" "51" 13 13 6813 1 567.75 9.81058033355973e-05 1.25811971105829e-05 0.000221373697061614 1.45553813953643e-05 0.000193551003567449
"18" "52" 26 70 5171 2.69230769230769 206.84 0.000196211606671195 6.77449075185234e-05 0.0001680204590497 3.91875652952117e-05 7.05135879839563e-05
"18" "53" 42 342 8202 8.14285714285714 200.048780487805 0.000316957210776545 0.000330982262447643 0.000266506247365237 0.000118522391362252 6.81984011023496e-05
"18" "54" 33 268 6489 8.12121212121212 202.78125 0.000249037808467285 0.000259366217356632 0.000210846017941115 0.000118207339816898 6.91299241605668e-05
"18" "55" 13 18 5021 1.38461538461538 418.416666666667 9.81058033355973e-05 1.74201190761917e-05 0.00016314653353095 2.0153605008966e-05 0.000142641947587283
"18" "56" 16 40 4410 2.5 294 0.000120745604105351 3.87113757248705e-05 0.000143293410251243 3.63884534884108e-05 0.000100227203960951
"18" "57" 11 97 4656 8.81818181818182 465.6 8.30126028224285e-05 9.3875086132811e-05 0.000151286648101993 0.000128351999577304 0.000158727163823874
"18" "58" 14 66 6512 4.71428571428571 500.923076923077 0.000105652403592182 6.38737699460363e-05 0.000211593353187323 6.86182265781462e-05 0.000170769113603798
"18" "59" 19 136 5248 7.15789473684211 291.555555555556 0.000143385404875104 0.00013161867746456 0.000170522407482658 0.000104185887882608 9.93938711993711e-05
"18" "60" 13 18 5315 1.38461538461538 442.916666666667 9.81058033355973e-05 1.74201190761917e-05 0.0001726994275477 2.0153605008966e-05 0.000150994214584029
"18" "61" 13 115 7123 8.84615384615385 593.583333333333 9.81058033355973e-05 0.000111295205209003 0.00023144647646703 0.000128759143112838 0.000202357815706875
"18" "62" 13 30 8622 2.30769230769231 718.5 9.81058033355973e-05 2.90335317936529e-05 0.000280153238817736 3.358934168161e-05 0.000244943013761712
"18" "70" 17 392 7646 23.0588235294118 477.875 0.000128292204361935 0.000379371482103731 0.000248440230109071 0.000335629970998989 0.000162911820043672
"18" "81" 6 42 150 7 30 4.52796015395065e-05 4.0646944511114e-05 4.87392551874976e-06 0.00010188766976755 1.02272657103011e-05
"18" "83" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "85" 3 34 58 11.3333333333333 29 2.26398007697532e-05 3.29046693661399e-05 1.88458453391658e-06 0.000164960989147462 9.8863568532911e-06
"18" "88" 2 0 1481 0 1481 1.50932005131688e-05 0 4.8121891288456e-05 0 0.000504886017231866
"18" "90" 2 0 100 0 100 1.50932005131688e-05 0 3.24928367916651e-06 0 3.40908857010038e-05
"18" "95" 4 158 3032 39.5 1010.66666666667 3.01864010263376e-05 0.000152909934113239 9.85182811523286e-05 0.000574937565116891 0.000344545218151478
"18" "102" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "114" 3 0 624 0 312 2.26398007697532e-05 0 2.0275530157999e-05 0 0.000106363563387132
"18" "115" 30 176 8237 5.86666666666667 284.034482758621 0.000226398007697532 0.00017033005318943 0.000267643496652945 8.53915708528041e-05 9.68298708686787e-05
"18" "120" 18 165 4918 9.16666666666667 289.294117647059 0.000135838804618519 0.000159684424865091 0.000159799771341409 0.000133424329457506 9.86229269867863e-05
"18" "121" 1 18 0 18 0 7.54660025658441e-06 1.74201190761917e-05 0 0.000261996865116558 0
"18" "144" 28 254 8549 9.07142857142857 316.62962962963 0.000211304807184363 0.000245817235852928 0.000277781261731945 0.000132038102657948 0.000107941845132549
"18" "147" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "149" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "150" 20 153 2680 7.65 141.052631578947 0.000150932005131688 0.00014807101214763 8.70808026016624e-05 0.000111348667674537 4.80860914098369e-05
"18" "151" 9 91 6729 10.1111111111111 841.125 6.79194023092597e-05 8.80683797740804e-05 0.000218644298771114 0.000147171078553128 0.000286746962352568
"18" "153" 5 44 2461 8.8 615.25 3.7733001282922e-05 4.25825132973576e-05 7.99648713442878e-05 0.000128087356279206 0.000209744174275426
"18" "155" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "157" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "159" 1 66 0 66 0 7.54660025658441e-06 6.38737699460363e-05 0 0.000960655172094046 0
"18" "160" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "163" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "244" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "271" 3 0 330 0 165 2.26398007697532e-05 0 1.07226361412495e-05 0 5.62499614066563e-05
"18" "284" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "285" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "287" 8 40 922 5 131.714285714286 6.03728020526753e-05 3.87113757248705e-05 2.99583955219152e-05 7.27769069768217e-05 4.49025665947507e-05
"18" "294" 4 0 4478 0 1492.66666666667 3.01864010263376e-05 0 0.000145502923153076 0 0.000508863287230317
"18" "297" 10 194 1807 19.4 200.777777777778 7.54660025658441e-05 0.000187750172265622 5.87145560825388e-05 0.000282374399070068 6.84469227352376e-05
"18" "306" 8 74 7349 9.25 1049.85714285714 6.03728020526753e-05 7.16160450910104e-05 0.000238789857581947 0.00013463727790712 0.000357905598595253
"18" "311" 30 269 8328 8.96666666666667 287.172413793103 0.000226398007697532 0.000260334001749754 0.000270600344800987 0.000130513253178434 9.78996193510206e-05
"18" "318" 16 33 8206 2.0625 547.066666666667 0.000120745604105351 3.19368849730182e-05 0.000266636218712404 3.00204741279389e-05 0.000186499872041625
"18" "321" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "332" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "337" 8 34 3455 4.25 493.571428571429 6.03728020526753e-05 3.29046693661399e-05 0.000112262751115203 6.18603709302984e-05 0.000168262871567097
"18" "338" 11 278 3370 25.2727272727273 337 8.30126028224285e-05 0.00026904406128785 0.000109500859987911 0.000367854184355571 0.000114886284812383
"18" "345" 24 267 8305 11.125 361.086956521739 0.000181118406158026 0.000258398432963511 0.000269853009554779 0.000161928618023428 0.000123097741629059
"18" "346" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "353" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "357" 2 12 359 6 359 1.50932005131688e-05 1.16134127174612e-05 1.16649284082078e-05 8.7332288372186e-05 0.000122386279666604
"18" "363" 2 0 31 0 31 1.50932005131688e-05 0 1.00727794054162e-06 0 1.05681745673112e-05
"18" "367" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "368" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "374" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "375" 16 525 6538 32.8125 435.866666666667 0.000120745604105351 0.000508086806388925 0.000212438166943906 0.000477598452035392 0.000148590807142109
"18" "377" 33 532 7947 16.1212121212121 248.34375 0.000249037808467285 0.000514861297140778 0.000258220573983362 0.000234650390979813 8.46625839580866e-05
"18" "389" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "396" 16 234 8131 14.625 542.066666666667 0.000120745604105351 0.000226461547990492 0.000264199255953029 0.000212872452907203 0.000184795327756575
"18" "401" 22 249 8412 11.3181818181818 400.571428571429 0.000166025205644857 0.000240978313887319 0.000273329743091487 0.000164740453065715 0.000136558347865164
"18" "408" 3 0 230 0 115 2.26398007697532e-05 0 7.47335246208297e-06 0 3.92045185561544e-05
"18" "410" 6 81 2331 13.5 466.2 4.52796015395065e-05 7.83905358428628e-05 7.57408025613713e-05 0.000196497648837419 0.00015893170913808
"18" "427" 5 12 2069 2.4 517.25 3.7733001282922e-05 1.16134127174612e-05 6.72276793219551e-05 3.49329153488744e-05 0.000176335106288442
"18" "433" 13 333 7259 25.6153846153846 604.916666666667 9.81058033355973e-05 0.000322272202909547 0.000235865502270697 0.000372841692665871 0.000206221449419655
"18" "436" 14 84 8154 6 627.230769230769 0.000105652403592182 8.12938890222281e-05 0.000264946591199237 8.7332288372186e-05 0.000213828524619988
"18" "437" 23 72 8691 3.1304347826087 395.045454545455 0.000173571805901441 6.96804763047669e-05 0.000282395244556361 4.5564672194184e-05 0.000134674494376102
"18" "439" 13 307 6652 23.6153846153846 554.333333333333 9.81058033355973e-05 0.000297109808688381 0.000216142350338156 0.000343730929875142 0.000188977143069231
"18" "448" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "460" 8 74 6535 9.25 933.571428571429 6.03728020526753e-05 7.16160450910104e-05 0.000212340688433531 0.00013463727790712 0.000318262768651514
"18" "462" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "463" 31 701 6711 22.6129032258065 223.7 0.000233944607954117 0.000678416859578356 0.000218059427708864 0.000329139430908077 7.62613113131455e-05
"18" "471" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "472" 26 157 8561 6.03846153846154 342.44 0.000196211606671195 0.000151942149720117 0.000278171175773445 8.78921107335462e-05 0.000116740828994517
"18" "475" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "510" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "511" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "529" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "534" 14 130 7710 9.28571428571429 593.076923076923 0.000105652403592182 0.000125811971105829 0.000250519771663738 0.000135157112956955 0.000202185175965184
"18" "538" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "540" 3 0 98 0 49 2.26398007697532e-05 0 3.18429800558318e-06 0 1.67045339934919e-05
"18" "548" 4 59 6561 14.75 2187 3.01864010263376e-05 5.7099279194184e-05 0.000213185502190115 0.000214691875581624 0.000745567670280953
"18" "551" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "554" 3 0 628 0 314 2.26398007697532e-05 0 2.04055015051657e-05 0 0.000107045381101152
"18" "556" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "557" 20 422 5527 21.1 290.894736842105 0.000150932005131688 0.000408405013897384 0.000179587908947533 0.000307118547442187 9.91685922470779e-05
"18" "565" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "574" 14 255 4268 18.2142857142857 328.307692307692 0.000105652403592182 0.000246785020246049 0.000138679427426827 0.000265115875415565 0.000111923000132219
"18" "575" 7 208 6684 29.7142857142857 1114 5.28262017960909e-05 0.000201299153769327 0.000217182121115489 0.000432502761462254 0.000379772466709182
"18" "585" 5 11 820 2.2 205 3.7733001282922e-05 1.06456283243394e-05 2.66441261691654e-05 3.20218390698015e-05 6.98863156870578e-05
"18" "592" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "611" 34 750 7379 22.0588235294118 223.606060606061 0.00025658440872387 0.000725838294841322 0.000239764642685697 0.000321074589603625 7.62292865417294e-05
"18" "646" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "650" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "654" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "671" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "712" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "728" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "736" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "751" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "755" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "781" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"18" "800" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
