"a" "b" "tempo"
"2" "1070" 10.1666666666667
"2" "1072" 0
"2" "1074" 19.25
"2" "1075" 0
"2" "1080" 0
"2" "1081" 1.27272727272727
"2" "1082" 0
"2" "1083" 11.6666666666667
"2" "1087" 0
"2" "1090" 0
"2" "1091" 0
"2" "1092" 5.66666666666667
"2" "1093" 0
"2" "1095" 0
"2" "1107" 34.5
"2" "1109" 114.2
"3" "4" 5.21875
"3" "5" 6.06976744186047
"3" "6" 7.11764705882353
"3" "7" 8.02564102564103
"3" "8" 6.41304347826087
"3" "9" 8.8
"3" "10" 10.0555555555556
"3" "11" 6.55882352941176
"3" "12" 4.07407407407407
"3" "13" 12.025
"3" "14" 3.95454545454545
"3" "15" 4.38709677419355
"3" "16" 3.11363636363636
"3" "17" 10.2142857142857
"3" "18" 8.90909090909091
"3" "19" 7.78
"3" "20" 3.4
"3" "21" 4.54166666666667
"3" "22" 2.72727272727273
"3" "23" 4.31034482758621
"3" "24" 3.38461538461538
"3" "25" 5.13114754098361
"3" "26" 8.87931034482759
"3" "27" 1.375
"3" "28" 1.11111111111111
"3" "29" 2.33333333333333
"3" "30" 5.68333333333333
"3" "31" 5.45454545454545
"3" "32" 8.39130434782609
"3" "33" 0.714285714285714
"3" "34" 6.66666666666667
"3" "35" 3.04651162790698
"3" "36" 5.825
"3" "37" 6.60869565217391
"3" "38" 6.8780487804878
"3" "39" 8.43243243243243
"3" "40" 4.1875
"3" "41" 0
"3" "42" 0
"3" "43" 2.48571428571429
"3" "44" 1.34210526315789
"3" "45" 6.26190476190476
"3" "46" 9.60869565217391
"3" "47" 2.5
"3" "48" 6.29411764705882
"3" "49" 5.69230769230769
"3" "50" 8.28571428571429
"3" "51" 3.49180327868852
"3" "52" 8.04761904761905
"3" "53" 15.6666666666667
"3" "54" 3.31372549019608
"3" "55" 13.7352941176471
"3" "56" 9.95454545454546
"3" "57" 5.5
"3" "58" 3.70731707317073
"3" "59" 7.775
"3" "60" 5.78125
"3" "61" 4.78378378378378
"3" "62" 6.57142857142857
"3" "70" 15.48
"3" "73" 9.6
"3" "85" 7.25
"3" "88" 8.76923076923077
"3" "90" 9.8
"3" "92" 0
"3" "95" 22.0789473684211
"3" "102" 0
"3" "104" 0
"3" "106" 7
"3" "108" 5
"3" "114" 5.9
"3" "115" 11.2222222222222
"3" "120" 22.5
"3" "121" 2.5
"3" "126" 0
"3" "136" 0
"3" "139" 0
"3" "144" 10.1428571428571
"3" "149" 0
"3" "150" 3.75
"3" "151" 6.73076923076923
"3" "153" 0
"3" "157" 0
"3" "159" 0
"3" "167" 0
"3" "173" 0
"3" "176" 0
"3" "197" 0
"3" "207" 0
"3" "209" 0
"3" "210" 0
"3" "211" 0
"3" "214" 0
"3" "218" 12
"3" "220" 0
"3" "224" 0
"3" "230" 0
"3" "236" 0
"3" "252" 0
"3" "253" 0
"3" "258" 0
"3" "265" 0
"3" "269" 0
"3" "270" 0
"3" "271" 9.5
"3" "272" 0
"3" "284" 12
"3" "285" 0
"3" "286" 0
"3" "287" 14
"3" "292" 0
"3" "294" 14.4615384615385
"3" "297" 5.33333333333333
"3" "300" 0
"3" "306" 6.30769230769231
