"a" "b" "tempo"
"3" "653" 0
"3" "654" 0
"3" "657" 0
"3" "658" 0
"3" "662" 0
"3" "665" 0
"3" "667" 0
"3" "668" 0
"3" "671" 0
"3" "672" 0
"3" "674" 0
"3" "676" 22000
"3" "677" 0
"3" "682" 0
"3" "691" 0
"3" "697" 0
"3" "701" 0
"3" "704" 0
"3" "712" 0
"3" "713" 0
"3" "714" 0
"3" "721" 0
"3" "724" 0
"3" "725" 0
"3" "728" 0
"3" "730" 0
"3" "731" 0
"3" "736" 0
"3" "744" 0
"3" "752" 0
"3" "753" 0
"3" "755" 0
"3" "757" 0
"3" "759" 0
"3" "768" 0
"3" "770" 0
"3" "775" 0
"3" "787" 0
"3" "793" 0
"3" "794" 0
"3" "798" 0
"3" "802" 16000
"3" "807" 0
"3" "808" 7000
"3" "809" 0
"3" "813" 14703.7037037037
"3" "839" 0
"3" "846" 0
"3" "847" 0
"3" "848" 0
"3" "851" 15285.7142857143
"3" "852" 0
"3" "860" 15571.4285714286
"3" "861" 14500
"3" "870" 0
"3" "873" 18000
"3" "881" 0
"3" "882" 21909.0909090909
"3" "885" 0
"3" "891" 8214.28571428571
"3" "908" 4000
"3" "920" 8900
"3" "921" 0
"3" "926" 11888.8888888889
"3" "928" 0
"3" "939" 0
"3" "940" 0
"3" "941" 5666.66666666667
"3" "943" 0
"3" "946" 0
"3" "947" 0
"3" "948" 0
"3" "951" 0
"3" "958" 0
"3" "963" 0
"3" "969" 0
"3" "970" 0
"3" "972" 0
"3" "983" 0
"3" "984" 0
"3" "987" 5300
"3" "992" 0
"3" "994" 14500
"3" "995" 0
"3" "996" 4333.33333333333
"3" "998" 0
"3" "1002" 0
"3" "1003" 0
"3" "1005" 12000
"3" "1009" 0
"3" "1017" 4571.42857142857
"3" "1027" 7066.66666666667
"3" "1030" 0
"3" "1035" 0
"3" "1037" 0
"3" "1045" 0
"3" "1046" 27000
"3" "1051" 0
"3" "1058" 16400
"3" "1059" 0
"3" "1060" 0
"3" "1061" 0
"3" "1065" 0
"3" "1069" 19000
"3" "1070" 10130.4347826087
"3" "1072" 0
"3" "1074" 4650
"3" "1075" 0
"3" "1077" 0
"3" "1081" 0
"3" "1083" 0
"3" "1084" 15000
"3" "1091" 0
"3" "1092" 12000
"3" "1094" 0
"3" "1107" 13000
"3" "1109" 0
"4" "5" 2764.70588235294
"4" "6" 8500
"4" "7" 3041.66666666667
"4" "8" 2972.97297297297
"4" "9" 7937.5
"4" "10" 11563.3802816901
"4" "11" 3500
"4" "12" 5863.63636363636
"4" "14" 0
"4" "15" 2560.60606060606
"4" "17" 6511.90476190476
"4" "18" 4958.33333333333
"4" "19" 7680
"4" "20" 10764.7058823529
"4" "21" 0
"4" "22" 16745.4545454545
"4" "23" 4886.79245283019
"4" "24" 4564.10256410256
"4" "25" 5583.33333333333
"4" "26" 1285.71428571429
"4" "27" 133.333333333333
"4" "29" 1478.26086956522
"4" "30" 5250
"4" "31" 230.769230769231
"4" "32" 1045.45454545455
"4" "33" 2666.66666666667
"4" "34" 153.846153846154
"4" "35" 2000
"4" "36" 2750
"4" "37" 5000
"4" "38" 40500
"4" "39" 1055.55555555556
"4" "40" 8250
"4" "41" 0
"4" "42" 2125
"4" "43" 1500
"4" "44" 1111.11111111111
"4" "45" 2454.54545454545
"4" "46" 0
"4" "47" 0
"4" "48" 6200
"4" "49" 2555.55555555556
"4" "50" 9500
"4" "51" 2941.17647058824
"4" "52" 5351.85185185185
"4" "53" 2618.18181818182
"4" "54" 2620.68965517241
"4" "55" 2583.33333333333
"4" "56" 2371.42857142857
"4" "57" 2800
"4" "58" 1521.73913043478
"4" "59" 0
"4" "60" 3717.94871794872
"4" "61" 1833.33333333333
"4" "62" 3666.66666666667
"4" "70" 16812.5
"4" "73" 0
"4" "81" 4900
"4" "88" 7722.22222222222
"4" "90" 2200
"4" "93" 0
"4" "95" 4714.28571428571
"4" "102" 0
"4" "104" 0
"4" "105" 0
"4" "106" 0
"4" "113" 0
"4" "114" 10000
"4" "115" 9795.91836734694
"4" "120" 6900
"4" "121" 3500
"4" "126" 0
"4" "144" 0
"4" "148" 0
"4" "150" 9753.84615384615
"4" "151" 22000
"4" "153" 0
"4" "155" 0
"4" "159" 0
"4" "176" 0
"4" "269" 0
"4" "271" 95600
"4" "277" 0
"4" "279" 2000
"4" "284" 0
"4" "285" 4000
"4" "287" 8700
"4" "292" 0
"4" "294" 0
"4" "297" 123000
"4" "306" 4227.27272727273
"4" "311" 8190.47619047619
"4" "315" 0
"4" "318" 7333.33333333333
"4" "325" 0
"4" "329" 0
"4" "332" 0
"4" "337" 20681.8181818182
"4" "338" 5000
"4" "345" 3933.33333333333
"4" "353" 4250
"4" "357" 0
"4" "358" 0
"4" "360" 0
"4" "361" 0
"4" "363" 23923.0769230769
"4" "375" 8939.39393939394
"4" "377" 12746.0317460317
"4" "396" 2833.33333333333
"4" "401" 11040
"4" "403" 0
"4" "408" 0
"4" "410" 6000
"4" "424" 666.666666666667
"4" "425" 0
"4" "427" 8285.71428571429
"4" "433" 30379.3103448276
"4" "435" 0
"4" "436" 7826.08695652174
"4" "437" 3760
"4" "439" 13307.6923076923
"4" "446" 0
"4" "448" 0
"4" "459" 6000
"4" "460" 7076.92307692308
"4" "462" 0
"4" "463" 24234.375
"4" "465" 0
"4" "472" 7500
"4" "475" 0
"4" "487" 0
"4" "495" 0
"4" "501" 0
"4" "505" 0
"4" "506" 0
"4" "507" 0
"4" "511" 0
"4" "516" 0
"4" "517" 0
"4" "529" 0
"4" "534" 3428.57142857143
"4" "539" 0
"4" "540" 38666.6666666667
"4" "541" 0
"4" "543" 0
"4" "548" 55800
"4" "554" 0
"4" "557" 22644.4444444444
"4" "558" 2000
"4" "563" 0
"4" "574" 19880
"4" "575" 8500
"4" "585" 0
"4" "590" 0
"4" "596" 5333.33333333333
"4" "599" 0
"4" "609" 0
"4" "611" 10000
"4" "615" 0
"4" "617" 0
"4" "622" 0
"4" "631" 0
"4" "638" 0
"4" "639" 0
"4" "642" 0
"4" "676" 0
"4" "682" 0
"4" "689" 0
"4" "697" 0
"4" "702" 0
"4" "704" 0
"4" "705" 0
"4" "727" 0
"4" "731" 0
"4" "742" 0
"4" "745" 12000
"4" "751" 0
"4" "757" 0
"4" "763" 0
"4" "768" 0
"4" "784" 0
"4" "793" 0
"4" "796" 0
"4" "798" 0
"4" "799" 0
"4" "800" 0
"4" "802" 17000
"4" "813" 7342.85714285714
"4" "827" 0
"4" "836" 0
"4" "841" 0
"4" "846" 0
"4" "849" 0
"4" "851" 4800
"4" "860" 11463.4146341463
"4" "861" 201000
"4" "873" 5642.85714285714
"4" "881" 2000
"4" "882" 15083.3333333333
"4" "891" 5400
"4" "896" 0
"4" "900" 0
"4" "920" 12179.4871794872
"4" "921" 0
"4" "926" 14882.3529411765
"4" "928" 0
"4" "934" 0
"4" "936" 0
"4" "939" 0
"4" "941" 60000
"4" "942" 0
"4" "953" 0
"4" "957" 0
"4" "958" 0
"4" "959" 0
"4" "963" 3000
"4" "966" 0
"4" "968" 0
"4" "969" 0
"4" "972" 0
"4" "977" 0
"4" "987" 0
"4" "992" 0
"4" "993" 0
"4" "994" 26000
"4" "996" 4750
"4" "998" 2400
"4" "1003" 8103.44827586207
"4" "1005" 0
"4" "1006" 2000
"4" "1009" 0
"4" "1012" 0
"4" "1027" 0
"4" "1028" 0
"4" "1030" 0
"4" "1033" 0
"4" "1038" 0
"4" "1046" 0
"4" "1058" 5025
"4" "1065" 0
"4" "1067" 0
"4" "1070" 4142.85714285714
"4" "1074" 7228.57142857143
"4" "1075" 0
"4" "1081" 4046.51162790698
"4" "1082" 0
"4" "1083" 285.714285714286
"4" "1087" 8500
"4" "1088" 0
"4" "1092" 4941.17647058824
"4" "1107" 12000
"4" "1109" 6000
"5" "6" 2066.66666666667
"5" "7" 5275.86206896552
"5" "8" 3578.94736842105
"5" "9" 10255.3191489362
"5" "10" 3871.79487179487
"5" "11" 2560
"5" "12" 4684.21052631579
"5" "13" 4080
"5" "14" 2760.86956521739
"5" "15" 7807.69230769231
"5" "16" 9729.72972972973
"5" "17" 6325
"5" "18" 4944.44444444444
"5" "19" 2558.82352941176
