"a" "b" "tempo"
"3" "40" 157127.659574468
"3" "41" 1119600
"3" "42" 559818.181818182
"3" "43" 249970.588235294
"3" "44" 188432.432432432
"3" "45" 203219.512195122
"3" "46" 186444.444444444
"3" "47" 466647.058823529
"3" "48" 443687.5
"3" "49" 278840
"3" "50" 142354.166666667
"3" "51" 131233.333333333
"3" "52" 191097.56097561
"3" "53" 801000
"3" "54" 136000
"3" "55" 236757.575757576
"3" "56" 323285.714285714
"3" "57" 102000
"3" "58" 173425
"3" "59" 195615.384615385
"3" "60" 248354.838709677
"3" "61" 202666.666666667
"3" "62" 1242166.66666667
"3" "70" 349500
"3" "73" 213250
"3" "85" 435000
"3" "88" 301520
"3" "90" 264500
"3" "92" 0
"3" "95" 134837.837837838
"3" "102" 0
"3" "104" 0
"3" "106" 45000
"3" "108" 421428.571428571
"3" "114" 44777.7777777778
"3" "115" 370235.294117647
"3" "120" 353826.086956522
"3" "121" 1694600
"3" "126" 0
"3" "136" 0
"3" "139" 0
"3" "144" 1044333.33333333
"3" "149" 0
"3" "150" 82000
"3" "151" 257080
"3" "153" 0
"3" "157" 0
"3" "159" 268000
"3" "167" 0
"3" "173" 0
"3" "176" 0
"3" "197" 0
"3" "207" 0
"3" "209" 0
"3" "210" 0
"3" "211" 0
"3" "214" 0
"3" "218" 0
"3" "220" 0
"3" "224" 0
"3" "230" 0
"3" "236" 0
"3" "252" 0
"3" "253" 0
"3" "258" 0
"3" "265" 0
"3" "269" 0
"3" "270" 0
"3" "271" 458333.333333333
"3" "272" 0
"3" "284" 0
"3" "285" 0
"3" "286" 0
"3" "287" 0
"3" "292" 0
"3" "294" 319916.666666667
"3" "297" 31500
"3" "300" 0
"3" "306" 556666.666666667
"3" "311" 561416.666666667
"3" "318" 4213500
"3" "319" 0
"3" "320" 0
"3" "321" 0
"3" "323" 0
"3" "329" 0
"3" "330" 0
"3" "332" 0
"3" "337" 187117.647058824
"3" "338" 568636.363636364
"3" "343" 0
"3" "344" 0
"3" "345" 478200
"3" "350" 0
"3" "353" 60000
"3" "363" 121333.333333333
"3" "365" 0
"3" "366" 0
"3" "375" 224724.137931034
"3" "377" 302000
"3" "394" 0
"3" "395" 0
"3" "396" 619000
"3" "401" 315818.181818182
"3" "408" 0
"3" "410" 369500
"3" "423" 0
"3" "427" 329000
"3" "428" 0
"3" "433" 250750
"3" "435" 99666.6666666667
"3" "436" 290240
"3" "437" 381000
"3" "439" 440250
"3" "440" 0
"3" "451" 7e+05
"3" "459" 119000
"3" "460" 265750
"3" "462" 0
"3" "463" 323210.526315789
"3" "464" 0
"3" "467" 0
"3" "468" 0
"3" "469" 0
"3" "471" 0
"3" "472" 427500
"3" "476" 105000
"3" "487" 27500
"3" "495" 0
"3" "506" 0
"3" "510" 0
"3" "516" 0
"3" "524" 0
"3" "530" 0
"3" "534" 738125
"3" "540" 70500
"3" "541" 0
"3" "548" 214371.428571429
"3" "550" 0
"3" "551" 0
"3" "554" 20000
"3" "557" 710400
"3" "566" 0
"3" "571" 0
"3" "573" 0
"3" "574" 2476000
"3" "575" 270500
"3" "585" 518250
"3" "592" 0
"3" "596" 109571.428571429
"3" "599" 0
"3" "611" 1553250
"3" "615" 0
"3" "617" 0
"3" "621" 0
"3" "622" 0
"3" "626" 0
"3" "631" 0
"3" "632" 0
"3" "635" 0
"3" "637" 0
"3" "646" 0
"3" "653" 0
"3" "654" 0
"3" "657" 0
"3" "658" 0
"3" "662" 0
"3" "665" 0
"3" "667" 0
"3" "668" 0
"3" "671" 0
"3" "672" 0
"3" "674" 0
"3" "676" 25000
"3" "677" 0
"3" "682" 0
"3" "691" 0
"3" "697" 0
"3" "701" 0
"3" "704" 0
"3" "712" 0
"3" "713" 0
"3" "714" 0
"3" "721" 0
"3" "724" 0
"3" "725" 0
"3" "728" 0
"3" "730" 0
"3" "731" 0
"3" "736" 0
"3" "744" 0
"3" "752" 0
"3" "753" 0
"3" "755" 0
"3" "757" 0
"3" "759" 0
"3" "768" 0
"3" "770" 0
"3" "775" 0
"3" "787" 0
"3" "793" 0
"3" "794" 0
"3" "798" 0
"3" "802" 303000
"3" "807" 0
"3" "808" 81000
"3" "809" 0
"3" "813" 223269.230769231
"3" "839" 0
"3" "846" 162000
"3" "847" 0
"3" "848" 0
"3" "851" 633666.666666667
"3" "852" 0
"3" "860" 341769.230769231
"3" "861" 97000
"3" "870" 0
"3" "873" 701888.888888889
"3" "881" 0
"3" "882" 481400
"3" "885" 0
"3" "891" 564692.307692308
"3" "908" 0
"3" "920" 564111.111111111
"3" "921" 0
"3" "926" 878750
"3" "928" 0
"3" "939" 0
"3" "940" 0
"3" "941" 191500
"3" "943" 0
"3" "946" 28000
"3" "947" 0
"3" "948" 0
"3" "951" 0
"3" "958" 0
"3" "963" 0
"3" "969" 0
"3" "970" 0
"3" "972" 0
"3" "983" 0
"3" "984" 0
"3" "987" 200578.947368421
"3" "992" 0
"3" "994" 42666.6666666667
"3" "995" 0
"3" "996" 1797000
"3" "998" 23000
"3" "1002" 0
"3" "1003" 284000
"3" "1005" 0
"3" "1009" 0
"3" "1017" 210000
"3" "1027" 398857.142857143
"3" "1030" 0
"3" "1035" 0
"3" "1037" 0
"3" "1045" 34000
"3" "1046" 777000
"3" "1051" 0
"3" "1058" 1470000
"3" "1059" 0
"3" "1060" 0
"3" "1061" 0
"3" "1065" 0
"3" "1069" 0
"3" "1070" 269272.727272727
"3" "1072" 0
"3" "1074" 437157.894736842
"3" "1075" 0
"3" "1077" 0
"3" "1081" 1438750
"3" "1083" 30000
"3" "1084" 0
"3" "1091" 0
"3" "1092" 564769.230769231
"3" "1094" 0
"3" "1107" 0
"3" "1109" 5930000
"4" "5" 181812.5
"4" "6" 5861000
"4" "7" 344739.130434783
"4" "8" 144444.444444444
"4" "9" 222200
"4" "10" 99628.5714285714
"4" "11" 484200
"4" "12" 143744.186046512
"4" "14" 648100
"4" "15" 74507.6923076923
"4" "17" 98891.5662650602
"4" "18" 179978.723404255
"4" "19" 315500
"4" "20" 517562.5
"4" "21" 980500
"4" "22" 148333.333333333
"4" "23" 88057.6923076923
"4" "24" 178894.736842105
"4" "25" 230956.52173913
"4" "26" 292814.814814815
"4" "27" 462785.714285714
"4" "29" 397863.636363636
"4" "30" 339181.818181818
"4" "31" 253920
"4" "32" 348285.714285714
"4" "33" 410352.941176471
"4" "34" 573250
"4" "35" 270080
"4" "36" 621333.333333333
"4" "37" 332600
"4" "38" 11000
"4" "39" 228914.285714286
"4" "40" 1004666.66666667
"4" "41" 646785.714285714
"4" "42" 409600
"4" "43" 564636.363636364
"4" "44" 1050625
"4" "45" 267333.333333333
"4" "46" 905000
"4" "47" 484888.888888889
"4" "48" 460714.285714286
"4" "49" 228142.857142857
"4" "50" 678000
"4" "51" 507937.5
"4" "52" 114622.641509434
"4" "53" 165814.814814815
"4" "54" 108964.912280702
"4" "55" 558454.545454545
"4" "56" 216558.823529412
"4" "57" 340416.666666667
"4" "58" 281954.545454545
"4" "59" 153428.571428571
"4" "60" 223631.578947368
"4" "61" 361000
"4" "62" 373478.260869565
"4" "70" 462466.666666667
"4" "73" 0
"4" "81" 195222.222222222
"4" "88" 362647.058823529
"4" "90" 1107000
"4" "93" 0
"4" "95" 543500
"4" "102" 0
"4" "104" 0
"4" "105" 0
"4" "106" 0
"4" "113" 0
"4" "114" 24000
"4" "115" 145729.166666667
"4" "120" 346000
"4" "121" 407800
"4" "126" 0
"4" "144" 816400
"4" "148" 0
"4" "150" 42812.5
"4" "151" 490818.181818182
"4" "153" 116875
"4" "155" 0
"4" "159" 255500
"4" "176" 0
"4" "269" 0
"4" "271" 88750
"4" "277" 0
"4" "279" 0
"4" "284" 0
"4" "285" 0
"4" "287" 96111.1111111111
"4" "292" 0
"4" "294" 1349000
"4" "297" 0
"4" "306" 344000
"4" "311" 368950
"4" "315" 0
"4" "318" 476454.545454545
"4" "325" 0
"4" "329" 0
"4" "332" 0
"4" "337" 222666.666666667
"4" "338" 280333.333333333
"4" "345" 227000
"4" "353" 38333.3333333333
"4" "357" 0
"4" "358" 0
"4" "360" 0
"4" "361" 0
"4" "363" 67000
"4" "375" 254718.75
"4" "377" 126903.225806452
"4" "396" 228434.782608696
"4" "401" 173306.12244898
"4" "403" 0
"4" "408" 0
"4" "410" 669750
"4" "424" 19000
"4" "425" 0
"4" "427" 534666.666666667
"4" "433" 179214.285714286
"4" "435" 132000
"4" "436" 195155.555555556
"4" "437" 342916.666666667
"4" "439" 151274.509803922
"4" "446" 3000
"4" "448" 0
"4" "459" 535000
"4" "460" 395750
"4" "462" 0
"4" "463" 90682.5396825397
"4" "465" 0
"4" "472" 225787.878787879
"4" "475" 0
"4" "487" 0
"4" "495" 0
"4" "501" 0
"4" "505" 0
"4" "506" 0
"4" "507" 0
"4" "511" 0
"4" "516" 0
"4" "517" 0
"4" "529" 0
"4" "534" 451000
"4" "539" 0
"4" "540" 571500
"4" "541" 0
"4" "543" 0
"4" "548" 413500
"4" "554" 0
"4" "557" 95340.9090909091
"4" "558" 0
"4" "563" 0
"4" "574" 208000
"4" "575" 622142.857142857
"4" "585" 1368000
"4" "590" 0
"4" "596" 434500
"4" "599" 0
"4" "609" 0
"4" "611" 151151.515151515
"4" "615" 0
"4" "617" 0
"4" "622" 0
"4" "631" 0
"4" "638" 0
"4" "639" 0
"4" "642" 0
"4" "676" 20428.5714285714
"4" "682" 0
"4" "689" 0
"4" "697" 0
"4" "702" 0
"4" "704" 0
"4" "705" 0
"4" "727" 0
"4" "731" 0
"4" "742" 0
"4" "745" 0
"4" "751" 0
"4" "757" 0
"4" "763" 0
"4" "768" 0
"4" "784" 0
"4" "793" 0
"4" "796" 0
"4" "798" 0
"4" "799" 0
"4" "800" 0
"4" "802" 5356000
"4" "813" 116941.176470588
"4" "827" 0
"4" "836" 0
"4" "841" 0
"4" "846" 1855000
"4" "849" 0
"4" "851" 419736.842105263
"4" "860" 109250
"4" "861" 420000
"4" "873" 574846.153846154
"4" "881" 0
"4" "882" 675818.181818182
"4" "891" 372357.142857143
"4" "896" 0
"4" "900" 0
"4" "920" 54842.1052631579
"4" "921" 0
"4" "926" 428937.5
"4" "928" 0
"4" "934" 0
"4" "936" 0
"4" "939" 0
"4" "941" 959000
"4" "942" 0
"4" "953" 0
"4" "957" 0
"4" "958" 0
"4" "959" 0
"4" "963" 0
"4" "966" 0
"4" "968" 0
"4" "969" 0
"4" "972" 0
"4" "977" 0
"4" "987" 0
"4" "992" 0
"4" "993" 0
"4" "994" 70000
"4" "996" 708000
"4" "998" 630250
"4" "1003" 315428.571428571
"4" "1005" 0
"4" "1006" 0
"4" "1009" 0
"4" "1012" 0
"4" "1027" 77000
"4" "1028" 0
"4" "1030" 0
"4" "1033" 0
"4" "1038" 0
"4" "1046" 413000
"4" "1058" 221692.307692308
"4" "1065" 0
"4" "1067" 0
"4" "1070" 955000
"4" "1074" 222970.588235294
"4" "1075" 0
"4" "1081" 124309.523809524
"4" "1082" 0
"4" "1083" 503538.461538462
"4" "1087" 31000
"4" "1088" 0
"4" "1092" 444437.5
"4" "1107" 0
"4" "1109" 499153.846153846
"5" "6" 268862.068965517
"5" "7" 122964.912280702
"5" "8" 390666.666666667
"5" "9" 163543.47826087
"5" "10" 163394.736842105
"5" "11" 262791.666666667
"5" "12" 390833.333333333
"5" "13" 362750
"5" "14" 168866.666666667
"5" "15" 282400
"5" "16" 237527.777777778
"5" "17" 157589.743589744
"5" "18" 345764.705882353
"5" "19" 186303.03030303
"5" "20" 160125
"5" "21" 202864.864864865
"5" "22" 170961.538461538
"5" "23" 98291.6666666667
"5" "24" 149512.820512821
"5" "25" 136589.285714286
"5" "26" 123673.076923077
"5" "27" 231250
"5" "28" 94500
"5" "29" 261235.294117647
"5" "30" 350266.666666667
"5" "31" 160785.714285714
"5" "32" 324173.913043478
"5" "33" 386652.173913043
"5" "34" 339440
"5" "35" 396473.684210526
"5" "36" 174727.272727273
"5" "37" 185219.512195122
"5" "38" 344454.545454545
"5" "39" 225692.307692308
"5" "40" 121166.666666667
"5" "41" 440333.333333333
"5" "42" 425631.578947368
"5" "43" 423150
