30/03/2017;18:29:03;-3.09129827;-59.9878616;97;8206282752;541167616
30/03/2017;18:29:08;-3.09144514;-59.98790234;97;8206282752;541167616
30/03/2017;18:29:13;-3.09158654;-59.98798227;97;8206282752;541167616
30/03/2017;18:29:18;-3.09171901;-59.98801737;97;8206282752;541167616
30/03/2017;18:29:23;-3.0787219;-59.9632694;97;8206282752;541167616
30/03/2017;18:29:28;-3.09190609;-59.98807788;97;8206282752;541167616
30/03/2017;18:29:33;-3.09197676;-59.98812454;97;8206282752;541167616
30/03/2017;18:29:38;-3.09201004;-59.98815275;97;8206282752;541167616
30/03/2017;18:29:43;-3.09210906;-59.98814494;97;8206282752;541167616
30/03/2017;18:29:48;-3.09220603;-59.9882069;97;8206282752;541167616
30/03/2017;18:29:54;-3.09229061;-59.98835326;97;8206282752;541167616
30/03/2017;18:29:59;-3.0787219;-59.9632694;97;8206282752;541167616
30/03/2017;18:30:04;-3.09234415;-59.98843358;97;8206282752;541167616
30/03/2017;18:30:09;-3.09240547;-59.98865559;97;8206282752;541167616
30/03/2017;18:30:14;-3.09261899;-59.98899366;97;8206282752;541167616
30/03/2017;18:30:19;-3.09309072;-59.9891276;97;8206282752;541167616
30/03/2017;18:30:24;-3.09345261;-59.9888507;97;8206278656;541167616
30/03/2017;18:30:29;-3.09359854;-59.98852537;97;8206278656;541167616
30/03/2017;18:30:34;-3.0787219;-59.9632694;97;8206278656;541167616
30/03/2017;18:30:39;-3.09399869;-59.98753556;97;8206278656;541167616
30/03/2017;18:30:44;-3.09431261;-59.98710594;97;8206278656;541167616
30/03/2017;18:30:49;-3.09473504;-59.98654342;97;8206278656;541167616
30/03/2017;18:30:54;-3.09507255;-59.98608569;96;8206278656;541167616
30/03/2017;18:30:59;-3.09541275;-59.98581327;96;8206278656;541167616
30/03/2017;18:31:04;-3.09578563;-59.98559699;96;8206274560;541167616
30/03/2017;18:31:09;-3.0787219;-59.9632694;96;8206278656;541167616
30/03/2017;18:31:14;-3.09680115;-59.98502117;96;8206278656;541167616
30/03/2017;18:31:19;-3.0787219;-59.9632694;96;8206278656;541167616
30/03/2017;18:31:24;-3.09797652;-59.9844677;96;8206274560;541167616
30/03/2017;18:31:29;-3.0787219;-59.9632694;96;8206274560;541167616
30/03/2017;18:31:34;-3.09913326;-59.98393476;96;8206274560;541167616
30/03/2017;18:31:39;-3.09970285;-59.9836029;96;8206274560;541167616
30/03/2017;18:31:44;-3.10024729;-59.98339496;96;8206274560;541167616
30/03/2017;18:31:49;-3.10073968;-59.983239;96;8206249984;541167616
30/03/2017;18:31:54;-3.10111877;-59.98308779;96;8206266368;541167616
30/03/2017;18:31:59;-3.10143549;-59.9829562;96;8206266368;541167616
30/03/2017;18:32:04;-3.0787219;-59.9632694;96;8206266368;541167616
30/03/2017;18:32:09;-3.10224352;-59.98249608;96;8206266368;541167616
30/03/2017;18:32:14;-3.10274088;-59.98225163;96;8206266368;541167616
30/03/2017;18:32:19;-3.10328961;-59.98199746;96;8206262272;541167616
30/03/2017;18:32:24;-3.0787219;-59.9632694;96;8206258176;541167616
30/03/2017;18:32:30;-3.10440515;-59.98149526;96;8206295040;541167616
30/03/2017;18:32:35;-3.10500901;-59.98117681;96;8206295040;541167616
30/03/2017;18:32:40;-3.0787219;-59.9632694;96;8206290944;541167616
30/03/2017;18:32:45;-3.10628706;-59.98066704;96;8206290944;541167616
30/03/2017;18:32:50;-3.10681265;-59.98045455;96;8206290944;541167616
30/03/2017;18:32:55;-3.10734807;-59.98024925;96;8206290944;541167616
30/03/2017;18:33:00;-3.10799377;-59.98017152;96;8206290944;541167616
30/03/2017;18:33:05;-3.10828815;-59.98020229;96;8206290944;541167616
30/03/2017;18:33:10;-3.10862258;-59.9801009;96;8206290944;541167616
30/03/2017;18:33:15;-3.1090774;-59.98022673;96;8206290944;541167616
30/03/2017;18:33:20;-3.10960242;-59.98043669;96;8206290944;541167616
30/03/2017;18:33:25;-3.1100148;-59.98059034;96;8206290944;541167616
30/03/2017;18:33:30;-3.1105487;-59.98073755;96;8206290944;541167616
30/03/2017;18:33:35;-3.11104876;-59.98096212;96;8206286848;541167616
30/03/2017;18:33:40;-3.11137103;-59.98106426;96;8206290944;541167616
