"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.75138" "-122.39371" "1212711759" "B" "37.79101" "-122.40156" "1212711759" "4465.34184184817"
"A" "37.75139" "-122.39372" "1212712183" "B" "37.78441" "-122.40287" "1212712183" "3762.92407279898"
"A" "37.75139" "-122.39372" "1212712304" "B" "37.78146" "-122.40041" "1212712304" "3398.75294678072"
"A" "37.75139" "-122.3937" "1212712425" "B" "37.77816" "-122.40184" "1212712425" "3064.9092126287"
"A" "37.7514" "-122.39371" "1212712547" "B" "37.77396" "-122.40672" "1212712547" "2760.04336544815"
"A" "37.79409" "-122.39769" "1212726495" "B" "37.80818" "-122.40982" "1212726495" "1896.97510682326"
"A" "37.75546" "-122.39873" "1212764175" "B" "37.78862" "-122.4062" "1212764175" "3749.41988338868"
"A" "37.75792" "-122.39896" "1212764235" "B" "37.78875" "-122.40527" "1212764235" "3476.60202156761"
"A" "37.75831" "-122.39529" "1212764358" "B" "37.78865" "-122.41345" "1212764358" "3736.36270014107"
"A" "37.48768" "-122.20683" "1212773123" "B" "37.75019" "-122.40351" "1212773123" "33980.9433812927"
"A" "37.78786" "-122.41109" "1212777084" "B" "37.77343" "-122.40683" "1212777084" "1649.48742258772"
"A" "37.66586" "-122.39657" "1212778328" "B" "37.61504" "-122.39019" "1212778328" "5685.14174909817"
"A" "37.61902" "-122.39911" "1212779275" "B" "37.77772" "-122.41351" "1212779275" "17711.8755411359"
"A" "37.76824" "-122.41781" "1212788370" "B" "37.86678" "-122.28694" "1212788370" "15898.8947749048"
"A" "37.7767" "-122.39542" "1212789596" "B" "37.86679" "-122.28696" "1212789596" "13839.6610072963"
"A" "37.77742" "-122.3998" "1212789717" "B" "37.86678" "-122.28698" "1212789717" "14048.9126128738"
"A" "37.81465" "-122.301" "1212794367" "B" "37.80488" "-122.41946" "1212794367" "10474.9363977891"
"A" "37.72884" "-122.19595" "1212794998" "B" "37.79152" "-122.39977" "1212794998" "19246.8895117918"
"A" "37.78498" "-122.4045" "1212801076" "B" "37.77501" "-122.43276" "1212801076" "2722.87122965411"
"A" "37.78602" "-122.40217" "1212801198" "B" "37.77438" "-122.43248" "1212801198" "2964.90499994861"
"A" "37.7638" "-122.43359" "1212805835" "B" "37.79819" "-122.44252" "1212805835" "3908.06893174954"
"A" "37.79967" "-122.42426" "1212809414" "B" "37.79027" "-122.40389" "1212809414" "2075.0234810891"
"A" "37.78963" "-122.42233" "1212809537" "B" "37.79609" "-122.40505" "1212809537" "1681.60992952859"
"A" "37.79762" "-122.43053" "1212814310" "B" "37.78105" "-122.42075" "1212814310" "2035.35059665203"
"A" "37.80019" "-122.4411" "1212815667" "B" "37.78198" "-122.41268" "1212815667" "3218.66783413675"
"A" "37.80064" "-122.43803" "1212816390" "B" "37.78219" "-122.41279" "1212816390" "3024.61147105854"
"A" "37.7886" "-122.4371" "1212822000" "B" "37.79459" "-122.41758" "1212822000" "1842.08915283876"
"A" "37.7892" "-122.43395" "1212822081" "B" "37.79421" "-122.42095" "1212822081" "1272.34862957586"
"A" "37.78762" "-122.41497" "1212823419" "B" "37.78677" "-122.42499" "1212823419" "886.572314186816"
"A" "37.78583" "-122.39701" "1212824046" "B" "37.78527" "-122.41714" "1212824046" "1772.07098557174"
"A" "37.7895" "-122.40662" "1212845264" "B" "37.78735" "-122.39578" "1212845264" "983.207110290087"
"A" "37.78826" "-122.41001" "1212845324" "B" "37.79023" "-122.3967" "1212845324" "1191.2726345073"
"A" "37.7878" "-122.41256" "1212847030" "B" "37.7833" "-122.42089" "1212847030" "887.69569437552"
"A" "37.8073" "-122.40689" "1212849004" "B" "37.77744" "-122.41945" "1212849004" "3502.82057250825"
"A" "37.78824" "-122.40873" "1212854795" "B" "37.80054" "-122.43831" "1212854795" "2940.310136578"
"A" "37.78114" "-122.39565" "1212860531" "B" "37.69486" "-122.39186" "1212860531" "9610.43903420428"
"A" "37.79204" "-122.40977" "1212861248" "B" "37.76463" "-122.42183" "1212861248" "3230.50684046139"
"A" "37.80841" "-122.40985" "1212864173" "B" "37.80588" "-122.44192" "1212864173" "2834.61921539593"
"A" "37.75323" "-122.40629" "1212867736" "B" "37.79622" "-122.42183" "1212867736" "4977.13577694272"
"A" "37.75221" "-122.39773" "1212868031" "B" "37.78769" "-122.41318" "1212868031" "4177.05430551913"
"A" "37.61645" "-122.38613" "1212871330" "B" "37.78739" "-122.43807" "1212871330" "19571.1208470042"
"A" "37.77973" "-122.39477" "1212876233" "B" "37.78708" "-122.43279" "1212876233" "3443.59126762615"
"A" "37.79777" "-122.37818" "1212889847" "B" "37.7712" "-122.45438" "1212889847" "7327.41789460518"
"A" "37.78718" "-122.40871" "1212893504" "B" "37.78583" "-122.40216" "1212893504" "595.515014618097"
"A" "37.77822" "-122.39651" "1212902476" "B" "37.71866" "-122.47792" "1212902476" "9762.57896316688"
"A" "37.76396" "-122.41039" "1212903980" "B" "37.77141" "-122.437" "1212903980" "2484.15368971491"
"A" "37.79869" "-122.40859" "1212911049" "B" "37.75918" "-122.42144" "1212911049" "4541.22440135732"
"A" "37.79574" "-122.42401" "1212920807" "B" "37.80092" "-122.42443" "1212920807" "577.817212225364"
"A" "37.78458" "-122.40095" "1212948247" "B" "37.86257" "-122.30251" "1212948247" "12259.6816566809"
"A" "37.78679" "-122.4625" "1212956911" "B" "37.80683" "-122.41197" "1212956911" "4973.21270148007"
"A" "37.76434" "-122.43152" "1212958997" "B" "37.80019" "-122.4113" "1212958997" "4369.35378972898"
"A" "37.77056" "-122.4428" "1212959291" "B" "37.80516" "-122.4118" "1212959291" "4719.4116334148"
"A" "37.7727" "-122.43305" "1212960064" "B" "37.78049" "-122.38897" "1212960064" "3974.25233265634"
"A" "37.76987" "-122.42657" "1212967009" "B" "37.79285" "-122.41087" "1212967009" "2907.23556636595"
"A" "37.77009" "-122.43159" "1212967069" "B" "37.79183" "-122.41086" "1212967069" "3030.40087665852"
"A" "37.77172" "-122.43304" "1212967190" "B" "37.78686" "-122.4098" "1212967190" "2649.81514631092"
"A" "37.77056" "-122.45392" "1212979404" "B" "37.80573" "-122.42031" "1212979404" "4906.1914531031"
"A" "37.78877" "-122.40543" "1212989604" "B" "37.46949" "-122.15638" "1212989604" "41777.3018047061"
"A" "37.79082" "-122.41118" "1212995400" "B" "37.62799" "-122.40217" "1212995400" "18143.5121302932"
"A" "37.78793" "-122.41249" "1213005322" "B" "37.75087" "-122.39531" "1213005322" "4393.76937128771"
"A" "37.75014" "-122.2047" "1213010423" "B" "37.79157" "-122.41612" "1213010423" "19166.9017648399"
"A" "37.7686" "-122.42034" "1213011459" "B" "37.79815" "-122.42055" "1213011459" "3289.54283759261"
"A" "37.76858" "-122.42036" "1213011519" "B" "37.79531" "-122.41995" "1213011519" "2975.78862951559"
"A" "37.76756" "-122.41989" "1213013770" "B" "37.61803" "-122.38693" "1213013770" "16896.9097353834"
"A" "37.66461" "-122.39801" "1213014964" "B" "37.78402" "-122.41427" "1213014964" "13369.5381129781"
"A" "37.69625" "-122.47076" "1213015959" "B" "37.78321" "-122.41805" "1213015959" "10734.983393538"
"A" "37.61802" "-122.38619" "1213023157" "B" "37.69054" "-122.39081" "1213023157" "8083.15130460366"
"A" "37.7883" "-122.40009" "1213033231" "B" "37.61649" "-122.38627" "1213033231" "19164.4953180306"
