"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.77044" "-122.40577" "1212714099" "B" "37.68701" "-122.39085" "1212714099" "9379.82557232562"
"A" "37.80718" "-122.40887" "1212721465" "B" "37.67344" "-122.39002" "1212721465" "14980.0589994182"
"A" "37.76601" "-122.46476" "1212724709" "B" "37.78938" "-122.25504" "1212724709" "18634.9508936754"
"A" "37.75367" "-122.46675" "1212726706" "B" "37.82456" "-122.31364" "1212726706" "15610.9505675117"
"A" "37.78606" "-122.41141" "1212735767" "B" "37.77719" "-122.41347" "1212735767" "1003.8999322336"
"A" "37.78759" "-122.41423" "1212735768" "B" "37.77532" "-122.41579" "1212735768" "1372.7686921937"
"A" "37.75147" "-122.403" "1212755620" "B" "37.7984" "-122.44253" "1212755620" "6276.18976545092"
"A" "37.79366" "-122.42639" "1212759983" "B" "37.77268" "-122.44586" "1212759983" "2896.33009698738"
"A" "37.74429" "-122.42069" "1212780194" "B" "37.36593" "-122.13368" "1212780194" "49148.1062718073"
"A" "37.78712" "-122.40658" "1212782737" "B" "37.61483" "-122.39443" "1212782737" "19209.0670520641"
"A" "37.74452" "-122.39572" "1212789767" "B" "37.78122" "-122.46546" "1212789767" "7372.80355222304"
"A" "37.70765" "-122.39492" "1212789916" "B" "37.78069" "-122.46988" "1212789916" "10471.3347652195"
"A" "37.78465" "-122.38818" "1212794285" "B" "37.73452" "-122.40638" "1212794285" "5805.76892356939"
"A" "37.77565" "-122.39508" "1212797922" "B" "37.77209" "-122.3978" "1212797922" "462.960903571439"
"A" "37.76941" "-122.45204" "1212811477" "B" "37.68732" "-122.3901" "1212811477" "10641.7884435479"
"A" "37.7388" "-122.42923" "1212812232" "B" "37.78582" "-122.42183" "1212812232" "5274.59941615678"
"A" "37.78531" "-122.43181" "1212813201" "B" "37.79838" "-122.41059" "1212813201" "2366.74310250053"
"A" "37.78077" "-122.43224" "1212814132" "B" "37.78084" "-122.41878" "1212814132" "1184.27017082879"
"A" "37.78107" "-122.41376" "1212817024" "B" "37.6166" "-122.38577" "1212817024" "18473.9570100284"
"A" "37.7819" "-122.40757" "1212966554" "B" "37.74921" "-122.40476" "1212966554" "3647.42619919523"
"A" "37.7835" "-122.40553" "1212967055" "B" "37.7479" "-122.42422" "1212967055" "4290.7219922538"
"A" "37.77846" "-122.41201" "1212967116" "B" "37.74805" "-122.42128" "1212967116" "3482.13566306679"
"A" "37.77815" "-122.42148" "1212967356" "B" "37.74974" "-122.39606" "1212967356" "3873.78845048339"
"A" "37.79025" "-122.42395" "1212967477" "B" "37.75129" "-122.39527" "1212967477" "5017.82791355608"
"A" "37.79978" "-122.40906" "1212974465" "B" "37.78587" "-122.40292" "1212974465" "1639.95270410729"
"A" "37.8073" "-122.41561" "1212975046" "B" "37.78759" "-122.40624" "1212975046" "2343.80654311828"
"A" "37.79261" "-122.41437" "1212975402" "B" "37.78457" "-122.41524" "1212975402" "898.275265688479"
"A" "37.77215" "-122.43033" "1212983286" "B" "37.7609" "-122.4955" "1212983286" "5870.07306449225"
"A" "37.74973" "-122.39726" "1213021839" "B" "37.74104" "-122.19776" "1213021839" "17587.5384247929"
"A" "37.795" "-122.4013" "1213026718" "B" "37.78595" "-122.41958" "1213026718" "1897.61830205988"
"A" "37.79301" "-122.43108" "1213028601" "B" "37.77861" "-122.41494" "1213028601" "2141.45860343505"
"A" "37.79298" "-122.43105" "1213030210" "B" "37.78598" "-122.4058" "1213030210" "2354.01191605514"
"A" "37.79295" "-122.431" "1213033588" "B" "37.77022" "-122.39785" "1213033588" "3861.20065766134"
