"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.76881" "-122.45291" "1212525178" "B" "37.78767" "-122.40881" "1212525178" "4411.74628856385"
"A" "37.786" "-122.43457" "1212544632" "B" "37.78395" "-122.40545" "1212544632" "2572.04976625568"
"A" "37.76824" "-122.42048" "1212546092" "B" "37.74998" "-122.42508" "1212546092" "2072.61635003735"
"A" "37.77074" "-122.41498" "1212546212" "B" "37.7495" "-122.42516" "1212546212" "2528.47175556747"
"A" "37.77414" "-122.40904" "1212546332" "B" "37.74814" "-122.43241" "1212546332" "3550.63633501016"
"A" "37.77552" "-122.40014" "1212546519" "B" "37.74708" "-122.43618" "1212546519" "4481.39878283209"
"A" "37.78334" "-122.40904" "1212551337" "B" "37.76103" "-122.41489" "1212551337" "2536.323256145"
"A" "37.78395" "-122.41086" "1212551400" "B" "37.7654" "-122.41531" "1212551400" "2101.77144011002"
"A" "37.78481" "-122.40471" "1212554599" "B" "37.75605" "-122.47778" "1212554599" "7182.75928017684"
"A" "37.7991" "-122.4085" "1212557669" "B" "37.76216" "-122.40434" "1212557669" "4128.39843718292"
"A" "37.75165" "-122.39502" "1212563509" "B" "37.78671" "-122.46461" "1212563509" "7261.6526956069"
"A" "37.75161" "-122.39506" "1212571740" "B" "37.79624" "-122.40463" "1212571740" "5039.04594873698"
"A" "37.75162" "-122.39504" "1212571800" "B" "37.79372" "-122.40418" "1212571800" "4755.0575082999"
"A" "37.7516" "-122.39505" "1212571860" "B" "37.79299" "-122.40782" "1212571860" "4742.55286941332"
"A" "37.75161" "-122.39505" "1212578214" "B" "37.75139" "-122.39327" "1212578214" "158.573498911195"
"A" "37.78919" "-122.39165" "1212602013" "B" "37.7792" "-122.40173" "1212602013" "1422.38558157875"
"A" "37.78525" "-122.40021" "1212607615" "B" "37.68699" "-122.39028" "1212607615" "10973.1306952421"
"A" "37.61631" "-122.38614" "1212610424" "B" "37.76867" "-122.42759" "1212610424" "17349.1979890798"
"A" "37.76628" "-122.40759" "1212620845" "B" "37.76212" "-122.40129" "1212620845" "722.375731137161"
"A" "37.75127" "-122.39529" "1212623525" "B" "37.78611" "-122.45528" "1212623525" "6550.48997654464"
"A" "37.76933" "-122.40687" "1212625993" "B" "37.79063" "-122.39958" "1212625993" "2456.32512555788"
"A" "37.48951" "-122.21383" "1212642770" "B" "37.78248" "-122.39724" "1212642770" "36401.1269106424"
"A" "37.69922" "-122.39281" "1212649555" "B" "37.76062" "-122.43491" "1212649555" "7775.37280321302"
"A" "37.73772" "-122.40789" "1212649556" "B" "37.762" "-122.43507" "1212649556" "3609.53468548252"
