"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.79238" "-122.39823" "1212773380" "B" "37.7758" "-122.41842" "1212773380" "2561.58596118825"
"A" "37.79247" "-122.39805" "1212773545" "B" "37.77786" "-122.41565" "1212773545" "2245.58444845939"
"A" "37.79253" "-122.39775" "1212773605" "B" "37.77832" "-122.41519" "1212773605" "2203.72050436772"
"A" "37.79231" "-122.3982" "1212773786" "B" "37.77079" "-122.40465" "1212773786" "2461.89209796321"
"A" "37.61804" "-122.38627" "1212782477" "B" "37.78375" "-122.39912" "1212782477" "18481.440692593"
"A" "37.61612" "-122.38884" "1212782537" "B" "37.7855" "-122.40107" "1212782537" "18886.0397556692"
"A" "37.61658" "-122.38609" "1212782718" "B" "37.79434" "-122.40477" "1212782718" "19856.425183303"
"A" "37.79496" "-122.40051" "1212791823" "B" "37.78655" "-122.39856" "1212791823" "951.783377204043"
"A" "37.77469" "-122.43606" "1212822081" "B" "37.63836" "-122.40479" "1212822081" "15424.0395954283"
"A" "37.77724" "-122.39486" "1212823528" "B" "37.7876" "-122.39429" "1212823528" "1154.3597508905"
"A" "37.7809" "-122.39949" "1212830043" "B" "37.79412" "-122.38234" "1212830043" "2107.62927086757"
"A" "37.79274" "-122.40382" "1212845413" "B" "37.76644" "-122.42396" "1212845413" "3422.19448099169"
"A" "37.72694" "-122.2002" "1212849481" "B" "37.79207" "-122.40904" "1212849481" "19757.8831436477"
"A" "37.78896" "-122.40819" "1212851764" "B" "37.79248" "-122.42027" "1212851764" "1132.6270038632"
"A" "37.77111" "-122.43078" "1212862709" "B" "37.79321" "-122.40933" "1212862709" "3100.62533631024"
"A" "37.77094" "-122.43357" "1212862769" "B" "37.79132" "-122.40904" "1212862769" "3131.26059937735"
"A" "37.79207" "-122.41083" "1212867684" "B" "37.79884" "-122.41047" "1212867684" "754.297986916354"
"A" "37.78656" "-122.40453" "1212870101" "B" "37.75752" "-122.41236" "1212870101" "3305.32383380404"
"A" "37.78022" "-122.39442" "1212870342" "B" "37.76827" "-122.40654" "1212870342" "1704.96702205502"
"A" "37.78539" "-122.40856" "1212871103" "B" "37.77139" "-122.43683" "1212871103" "2935.25658852773"
"A" "37.78323" "-122.41873" "1212871341" "B" "37.76966" "-122.44959" "1212871341" "3107.21490335094"
"A" "37.79236" "-122.41101" "1212899113" "B" "37.77797" "-122.43685" "1212899113" "2781.02322575174"
"A" "37.77466" "-122.40127" "1212902650" "B" "37.77386" "-122.40855" "1212902650" "646.730236718724"
"A" "37.76518" "-122.42191" "1212908426" "B" "37.77566" "-122.42517" "1212908426" "1201.37922262486"
"A" "37.76895" "-122.42227" "1212908485" "B" "37.77542" "-122.42677" "1212908485" "821.907358246922"
"A" "37.82516" "-122.31046" "1212911010" "B" "37.79038" "-122.40533" "1212911010" "9198.36363117182"
"A" "37.7698" "-122.41561" "1212911693" "B" "37.78827" "-122.40863" "1212911693" "2145.83009036937"
"A" "37.73222" "-122.43087" "1212917460" "B" "37.76571" "-122.43118" "1212917460" "3728.18960119809"
"A" "37.80031" "-122.3762" "1212973045" "B" "37.41913" "-122.13432" "1212973045" "47492.3068685791"
"A" "37.82754" "-122.29626" "1212974685" "B" "37.58716" "-122.34817" "1212974685" "27146.7011748003"
"A" "37.79447" "-122.42678" "1212986657" "B" "37.61641" "-122.38606" "1212986657" "20143.3682934634"
"A" "37.79827" "-122.42206" "1212988561" "B" "37.78166" "-122.41746" "1212988561" "1892.78107764073"
"A" "37.76994" "-122.42141" "1212994951" "B" "37.78655" "-122.40772" "1212994951" "2206.74798615977"
"A" "37.79049" "-122.39958" "1212997029" "B" "37.71363" "-122.39696" "1212997029" "8559.12314090022"
"A" "37.79009" "-122.39961" "1212997214" "B" "37.66277" "-122.40072" "1212997214" "14173.5345239985"
"A" "37.79133" "-122.40743" "1213016653" "B" "37.61488" "-122.39141" "1213016653" "19692.9353319447"
"A" "37.7868" "-122.4118" "1213017986" "B" "37.73571" "-122.49581" "1213017986" "9327.77341764171"
"A" "37.79185" "-122.41107" "1213020721" "B" "37.79037" "-122.39805" "1213020721" "1157.16104556841"
"A" "37.78832" "-122.40178" "1213023088" "B" "37.78127" "-122.44751" "1213023088" "4099.05309784836"
"A" "37.61496" "-122.38573" "1213027178" "B" "37.78884" "-122.40503" "1213027178" "19430.7313732629"
"A" "37.78638" "-122.40794" "1213043974" "B" "37.78939" "-122.40235" "1213043974" "595.076271547479"
