"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.75164" "-122.39501" "1212563088" "B" "37.78523" "-122.41776" "1212563088" "4241.40661475527"
"A" "37.75168" "-122.39501" "1212563148" "B" "37.78527" "-122.41776" "1212563148" "4241.40610364268"
"A" "37.75165" "-122.39502" "1212563570" "B" "37.78526" "-122.4179" "1212563570" "4248.77823631925"
"A" "37.75168" "-122.395" "1212563752" "B" "37.7852" "-122.41771" "1212563752" "4232.87546437715"
"A" "37.75162" "-122.39502" "1212565080" "B" "37.78545" "-122.4165" "1212565080" "4213.67583548082"
"A" "37.75162" "-122.39496" "1212565802" "B" "37.82201" "-122.32572" "1212565802" "9924.95511761479"
"A" "37.75163" "-122.39499" "1212565862" "B" "37.8245" "-122.30987" "1212565862" "11039.8039860039"
"A" "37.78519" "-122.40275" "1212597843" "B" "37.61639" "-122.38597" "1212597843" "18848.7624861088"
"A" "37.7936" "-122.39267" "1212601213" "B" "37.61779" "-122.38669" "1212601213" "19578.1648762995"
"A" "37.79356" "-122.39285" "1212601273" "B" "37.61605" "-122.3884" "1212601273" "19764.2091152195"
"A" "37.79349" "-122.39296" "1212603262" "B" "37.79935" "-122.41905" "1212603262" "2385.88850740653"
"A" "37.78928" "-122.41035" "1212603805" "B" "37.8009" "-122.40551" "1212603805" "1361.79731151839"
"A" "37.78795" "-122.41495" "1212603865" "B" "37.8008" "-122.40656" "1212603865" "1609.62804323263"
"A" "37.76121" "-122.42606" "1212606343" "B" "37.79165" "-122.39694" "1212606343" "4248.2060360063"
"A" "37.78525" "-122.40021" "1212607615" "B" "37.78357" "-122.40311" "1212607615" "316.338523755835"
"A" "37.78583" "-122.41996" "1212615674" "B" "37.80514" "-122.4118" "1212615674" "2266.25695642201"
"A" "37.79126" "-122.41559" "1212629464" "B" "37.78225" "-122.41137" "1212629464" "1069.49398599955"
"A" "37.78226" "-122.40708" "1212631949" "B" "37.79792" "-122.4222" "1212631949" "2192.76267048291"
"A" "37.7867" "-122.45085" "1212638662" "B" "37.76673" "-122.41942" "1212638662" "3548.1865807466"
"A" "37.78717" "-122.44716" "1212638783" "B" "37.76363" "-122.42633" "1212638783" "3197.81265754437"
"A" "37.78783" "-122.44212" "1212638843" "B" "37.76184" "-122.4262" "1212638843" "3214.46643819009"
"A" "37.78999" "-122.42496" "1212638964" "B" "37.75731" "-122.42776" "1212638964" "3646.25417009741"
"A" "37.78784" "-122.41185" "1212639866" "B" "37.77483" "-122.45954" "1212639866" "4438.77010423964"
"A" "37.61644" "-122.38604" "1212646574" "B" "37.80618" "-122.40978" "1212646574" "21224.9765668165"
"A" "37.80062" "-122.41051" "1212651926" "B" "37.80394" "-122.40171" "1212651926" "857.72868635726"
"A" "37.80472" "-122.4165" "1212651986" "B" "37.80395" "-122.40175" "1212651986" "1300.15733805833"
"A" "37.76122" "-122.43047" "1212665349" "B" "37.7906" "-122.39384" "1212665349" "4591.77696766189"
"A" "37.76608" "-122.43549" "1212665652" "B" "37.78796" "-122.42041" "1212665652" "2773.62684398709"
"A" "37.72098" "-122.40009" "1212667638" "B" "37.80647" "-122.41415" "1212667638" "9596.80158424934"
"A" "37.79236" "-122.40409" "1212682346" "B" "37.80633" "-122.41598" "1212682346" "1874.09733325745"
"A" "37.79818" "-122.40414" "1212684225" "B" "37.7936" "-122.39715" "1212684225" "798.754007541665"
"A" "37.80447" "-122.41622" "1212688311" "B" "37.80569" "-122.40383" "1212688311" "1098.17521035248"
"A" "37.80426" "-122.4134" "1212688435" "B" "37.80661" "-122.4136" "1212688435" "262.1915536467"
"A" "37.79071" "-122.41929" "1212690414" "B" "37.79966" "-122.40949" "1212690414" "1317.49053578919"
"A" "37.78832" "-122.41706" "1212690535" "B" "37.79649" "-122.40491" "1212690535" "1403.39936768003"
"A" "37.61623" "-122.38854" "1212691821" "B" "37.78093" "-122.42077" "1212691821" "18552.7955247753"
"A" "37.73532" "-122.43385" "1212695529" "B" "37.78682" "-122.41975" "1212695529" "5865.70993149767"
"A" "37.75457" "-122.40647" "1212696726" "B" "37.79606" "-122.42001" "1212696726" "4769.82745922806"
"A" "37.73209" "-122.42153" "1212697324" "B" "37.7821" "-122.40424" "1212697324" "5771.31290385203"
"A" "37.7197" "-122.43852" "1212697651" "B" "37.78382" "-122.4212" "1212697651" "7298.78312620859"
"A" "37.72108" "-122.43752" "1212697771" "B" "37.78331" "-122.42763" "1212697771" "6981.88924450561"
"A" "37.72401" "-122.43736" "1212697831" "B" "37.78551" "-122.42814" "1212697831" "6894.07416888897"
"A" "37.7904" "-122.41902" "1212700539" "B" "37.75151" "-122.39343" "1212700539" "4879.81357708219"
"A" "37.78037" "-122.40793" "1212719011" "B" "37.79486" "-122.4031" "1212719011" "1668.04842765046"
"A" "37.78493" "-122.40848" "1212719132" "B" "37.79328" "-122.39762" "1212719132" "1332.95137782411"
"A" "37.79072" "-122.42071" "1212720823" "B" "37.79416" "-122.41304" "1212720823" "775.814948972766"
"A" "37.79599" "-122.42191" "1212721861" "B" "37.79292" "-122.39783" "1212721861" "2145.61905758576"
"A" "37.78737" "-122.40065" "1212730864" "B" "37.79236" "-122.40141" "1212730864" "559.49336202791"
"A" "37.78565" "-122.41468" "1212732025" "B" "37.78165" "-122.41382" "1212732025" "451.660502189697"
"A" "37.7699" "-122.42193" "1212733285" "B" "37.76029" "-122.43491" "1212733285" "1564.98491090254"
"A" "37.77551" "-122.41313" "1212756022" "B" "37.78944" "-122.42183" "1212756022" "1729.30445337827"
"A" "37.78205" "-122.41751" "1212756143" "B" "37.7803" "-122.42374" "1212756143" "581.71744842527"
"A" "37.80098" "-122.43638" "1212758123" "B" "37.77636" "-122.41853" "1212758123" "3158.68101072916"
"A" "37.79535" "-122.42707" "1212759803" "B" "37.79292" "-122.43158" "1212759803" "480.174984111981"
"A" "37.79472" "-122.43166" "1212759863" "B" "37.79216" "-122.43771" "1212759863" "603.699102824362"
"A" "37.79343" "-122.42127" "1212760292" "B" "37.80073" "-122.44131" "1212760292" "1941.07407043274"
"A" "37.77626" "-122.39608" "1212762496" "B" "37.79142" "-122.41502" "1212762496" "2371.62994868068"
"A" "37.77631" "-122.39608" "1212762556" "B" "37.79006" "-122.41391" "1212762556" "2191.71560299657"
"A" "37.78065" "-122.40876" "1212763788" "B" "37.79062" "-122.4224" "1212763788" "1634.55986087383"
