"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.78069" "-122.439" "1212628455" "B" "37.78515" "-122.41972" "1212628455" "1767.42058560298"
"A" "37.76849" "-122.43579" "1212628845" "B" "37.76671" "-122.41775" "1212628845" "1599.8064884515"
"A" "37.74354" "-122.42868" "1212629266" "B" "37.78203" "-122.41261" "1212629266" "4512.0474603955"
"A" "37.61652" "-122.38592" "1212635749" "B" "37.78382" "-122.44372" "1212635749" "19307.0356354105"
"A" "37.79591" "-122.40402" "1212640072" "B" "37.78144" "-122.45513" "1212640072" "4776.13135343208"
"A" "37.79261" "-122.40578" "1212640193" "B" "37.78343" "-122.43833" "1212640193" "3040.43258976734"
"A" "37.79818" "-122.40504" "1212652324" "B" "37.7909" "-122.39858" "1212652324" "989.787191877584"
"A" "37.74692" "-122.41899" "1212681016" "B" "37.80544" "-122.40366" "1212681016" "6652.59620639956"
"A" "37.78345" "-122.40245" "1212685839" "B" "37.79058" "-122.40587" "1212685839" "848.821559436871"
"A" "37.78337" "-122.4401" "1212687468" "B" "37.79719" "-122.44578" "1212687468" "1617.54753753717"
"A" "37.78887" "-122.40321" "1212688611" "B" "37.80695" "-122.41724" "1212688611" "2360.89186368076"
"A" "37.79281" "-122.3974" "1212690535" "B" "37.79649" "-122.40491" "1212690535" "777.330684895455"
"A" "37.71109" "-122.39575" "1212691821" "B" "37.78093" "-122.42077" "1212691821" "8080.47385403472"
"A" "37.61649" "-122.38589" "1212695529" "B" "37.78682" "-122.41975" "1212695529" "19194.1480396824"
"A" "37.76761" "-122.43219" "1212698318" "B" "37.78965" "-122.42545" "1212698318" "2524.13232878818"
"A" "37.76633" "-122.47982" "1212705318" "B" "37.67515" "-122.38917" "1212705318" "12912.7258418294"
"A" "37.78273" "-122.48381" "1212705624" "B" "37.61485" "-122.38546" "1212705624" "20598.4194718848"
"A" "37.77194" "-122.42321" "1212708777" "B" "37.64456" "-122.4064" "1212708777" "14256.9489709492"
"A" "37.75339" "-122.41854" "1212716773" "B" "37.793" "-122.39966" "1212716773" "4711.93731851724"
"A" "37.77329" "-122.41844" "1212733449" "B" "37.76858" "-122.42754" "1212733449" "957.132642938238"
"A" "37.74704" "-122.42504" "1212740071" "B" "37.78884" "-122.39289" "1212740071" "5445.71605034478"
"A" "37.75756" "-122.41459" "1212769466" "B" "37.79349" "-122.40287" "1212769466" "4130.50927862299"
"A" "37.78009" "-122.42049" "1212773176" "B" "37.73713" "-122.40779" "1212773176" "4911.16439331318"
"A" "37.7674" "-122.40065" "1212775701" "B" "37.61519" "-122.38714" "1212775701" "16985.6817425529"
"A" "37.61482" "-122.38533" "1212777983" "B" "37.61555" "-122.38484" "1212777983" "92.0360263274193"
"A" "37.80451" "-122.37097" "1212782263" "B" "37.79172" "-122.40961" "1212782263" "3685.01080541153"
"A" "37.79472" "-122.39314" "1212785433" "B" "37.84727" "-122.27738" "1212785433" "11740.4869200713"
"A" "37.7872" "-122.40305" "1212790109" "B" "37.86677" "-122.28698" "1212790109" "13513.5449747742"
"A" "37.77169" "-122.42361" "1212792345" "B" "37.80787" "-122.40836" "1212792345" "4245.10099927212"
"A" "37.79653" "-122.40482" "1212793944" "B" "37.80286" "-122.4357" "1212793944" "2806.11942392541"
"A" "37.77939" "-122.40675" "1212794938" "B" "37.79181" "-122.40068" "1212794938" "1482.13570720585"
"A" "37.76483" "-122.45745" "1212831445" "B" "37.71534" "-122.44978" "1212831445" "5550.42284198808"
"A" "37.76414" "-122.39483" "1212847088" "B" "37.78538" "-122.42138" "1212847088" "3323.85278835196"
"A" "37.77775" "-122.41681" "1212847411" "B" "37.80104" "-122.42467" "1212847411" "2683.25456250061"
"A" "37.77672" "-122.48451" "1212848178" "B" "37.80168" "-122.42283" "1212848178" "6096.17065606522"
"A" "37.74991" "-122.47621" "1212849062" "B" "37.7782" "-122.41989" "1212849062" "5872.1820044128"
"A" "37.73187" "-122.47508" "1212849183" "B" "37.78437" "-122.42108" "1212849183" "7532.72231412784"
"A" "37.80071" "-122.43752" "1212854252" "B" "37.7939" "-122.42144" "1212854252" "1604.78736741329"
"A" "37.78975" "-122.44205" "1212855014" "B" "37.79751" "-122.43168" "1212855014" "1256.32959553903"
"A" "37.61594" "-122.38999" "1212856547" "B" "37.78872" "-122.43379" "1212856547" "19616.838136224"
"A" "37.64005" "-122.40549" "1212856780" "B" "37.79754" "-122.43148" "1212856780" "17680.4506820745"
"A" "37.68927" "-122.39053" "1212856962" "B" "37.79871" "-122.4226" "1212856962" "12505.6020497619"
"A" "37.77401" "-122.40018" "1212857293" "B" "37.79169" "-122.42087" "1212857293" "2680.8674307815"
"A" "37.79711" "-122.40381" "1212858319" "B" "37.78666" "-122.40485" "1212858319" "1166.88072249711"
"A" "37.75259" "-122.39226" "1212868376" "B" "37.78747" "-122.40344" "1212868376" "4005.51610886241"
