"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.75162" "-122.39507" "1212576372" "B" "37.76909" "-122.40972" "1212576372" "2333.31384125444"
"A" "37.75196" "-122.41182" "1212594820" "B" "37.76931" "-122.41336" "1212594820" "1936.14254275721"
"A" "37.78638" "-122.40383" "1212596424" "B" "37.80208" "-122.41291" "1212596424" "1921.5854091562"
"A" "37.68103" "-122.38879" "1212599702" "B" "37.78815" "-122.39972" "1212599702" "11963.3051419818"
"A" "37.78989" "-122.39847" "1212600936" "B" "37.79033" "-122.42203" "1212600936" "2073.18555456965"
"A" "37.78513" "-122.40023" "1212607505" "B" "37.79011" "-122.40896" "1212607505" "947.194043051651"
"A" "37.75955" "-122.39225" "1212613097" "B" "37.77517" "-122.42282" "1212613097" "3203.15109180559"
"A" "37.73112" "-122.42496" "1212614101" "B" "37.76653" "-122.4153" "1212614101" "4032.48602194207"
"A" "37.78492" "-122.43024" "1212615800" "B" "37.71626" "-122.44049" "1212615800" "7696.25842971951"
"A" "37.79734" "-122.43348" "1212616253" "B" "37.71629" "-122.45043" "1212616253" "9144.94053424916"
"A" "37.79439" "-122.43492" "1212616684" "B" "37.72049" "-122.44675" "1212616684" "8292.13426623136"
"A" "37.79964" "-122.43937" "1212629994" "B" "37.76059" "-122.43488" "1212629994" "4364.93948355862"
"A" "37.78318" "-122.41406" "1212639396" "B" "37.80575" "-122.42057" "1212639396" "2576.91677394975"
"A" "37.78594" "-122.41285" "1212639457" "B" "37.80577" "-122.42059" "1212639457" "2310.0768601256"
"A" "37.58515" "-122.32949" "1212643308" "B" "37.7988" "-122.42414" "1212643308" "25202.4786193054"
"A" "37.61651" "-122.38596" "1212647289" "B" "37.55509" "-122.29763" "1212647289" "10366.4070208656"
"A" "37.80231" "-122.4131" "1212652089" "B" "37.7953" "-122.40512" "1212652089" "1049.59535744109"
"A" "37.76015" "-122.41929" "1212655963" "B" "37.78926" "-122.40814" "1212655963" "3385.7697771119"
"A" "37.75332" "-122.40155" "1212656275" "B" "37.78881" "-122.41345" "1212656275" "4087.14302974404"
"A" "37.76237" "-122.39253" "1212687058" "B" "37.78995" "-122.4172" "1212687058" "3760.03479786237"
"A" "37.7846" "-122.40935" "1212687652" "B" "37.78309" "-122.45679" "1212687652" "4177.10189500576"
"A" "37.80525" "-122.41645" "1212688362" "B" "37.78872" "-122.42082" "1212688362" "1879.83298248337"
"A" "37.80549" "-122.41534" "1212688389" "B" "37.78872" "-122.42082" "1212688389" "1928.05775076694"
"A" "37.79565" "-122.4235" "1212689912" "B" "37.80382" "-122.42676" "1212689912" "953.613958397187"
"A" "37.79009" "-122.41728" "1212690475" "B" "37.79494" "-122.40071" "1212690475" "1554.41415238666"
"A" "37.78832" "-122.41706" "1212690535" "B" "37.79281" "-122.3974" "1212690535" "1800.28365850447"
"A" "37.61623" "-122.38854" "1212691821" "B" "37.71109" "-122.39575" "1212691821" "10578.8636582531"
"A" "37.73532" "-122.43385" "1212695529" "B" "37.61649" "-122.38589" "1212695529" "13886.6254175044"
"A" "37.7376" "-122.40821" "1212697258" "B" "37.78489" "-122.40865" "1212697258" "5264.44113316492"
"A" "37.7561" "-122.43616" "1212699435" "B" "37.75327" "-122.41732" "1212699435" "1687.83711750091"
"A" "37.80132" "-122.40169" "1212721650" "B" "37.78525" "-122.42511" "1212721650" "2728.48161232712"
"A" "37.7631" "-122.4581" "1212727076" "B" "37.79258" "-122.39216" "1212727076" "6665.61443830087"
"A" "37.78674" "-122.41413" "1212731389" "B" "37.7943" "-122.39622" "1212731389" "1786.23542030164"
"A" "37.79125" "-122.41549" "1212731507" "B" "37.793" "-122.39725" "1212731507" "1616.33774252532"
"A" "37.77462" "-122.41263" "1212733617" "B" "37.76837" "-122.41997" "1212733617" "949.323691336201"
"A" "37.78606" "-122.41141" "1212735767" "B" "37.77301" "-122.44631" "1212735767" "3396.94524388193"
"A" "37.78759" "-122.41423" "1212735768" "B" "37.76733" "-122.45841" "1212735768" "4494.12772937401"
"A" "37.75915" "-122.39226" "1212772054" "B" "37.78954" "-122.39894" "1212772054" "3433.68071872176"
"A" "37.75408" "-122.41409" "1212778551" "B" "37.6152" "-122.38511" "1212778551" "15669.4355807828"
"A" "37.78784" "-122.41989" "1212786931" "B" "37.80853" "-122.41356" "1212786931" "2369.54759031921"
"A" "37.75195" "-122.39472" "1212789079" "B" "37.80498" "-122.4236" "1212789079" "6426.9265093521"
"A" "37.75322" "-122.39253" "1212794567" "B" "37.78517" "-122.41807" "1212794567" "4207.22449414312"
"A" "37.78949" "-122.43398" "1212908485" "B" "37.77703" "-122.41368" "1212908485" "2261.33294639846"
