"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.7583" "-122.40501" "1212696604" "B" "37.77589" "-122.41421" "1212696604" "2118.8744101771"
"A" "37.75483" "-122.40304" "1212702718" "B" "37.78317" "-122.4122" "1212702718" "3256.13906043816"
"A" "37.77217" "-122.41371" "1212716398" "B" "37.7514" "-122.39373" "1212716398" "2904.75512572842"
"A" "37.78652" "-122.41329" "1212718657" "B" "37.75139" "-122.39374" "1212718657" "4272.32492593469"
"A" "37.78562" "-122.42248" "1212735767" "B" "37.74826" "-122.41266" "1212735767" "4247.72562490554"
"A" "37.78569" "-122.42239" "1212735768" "B" "37.75425" "-122.40919" "1212735768" "3687.59637146592"
"A" "37.79082" "-122.42076" "1212743442" "B" "37.73152" "-122.44642" "1212743442" "6976.82239405477"
"A" "37.75954" "-122.39252" "1212744533" "B" "37.72516" "-122.40279" "1212744533" "3932.49179738697"
"A" "37.79235" "-122.39792" "1212773123" "B" "37.48768" "-122.20683" "1212773123" "37868.3538829559"
"A" "37.7795" "-122.41854" "1212777760" "B" "37.77949" "-122.39218" "1212777760" "2319.26022848035"
"A" "37.7931" "-122.40361" "1212781029" "B" "37.80622" "-122.4183" "1212781029" "1950.05200392291"
"A" "37.77955" "-122.40676" "1212784501" "B" "37.79552" "-122.40323" "1212784501" "1804.69263788973"
"A" "37.73178" "-122.42191" "1212803590" "B" "37.79818" "-122.45034" "1212803590" "7803.54741326543"
"A" "37.70478" "-122.47209" "1212804182" "B" "37.80351" "-122.43176" "1212804182" "11549.5650117717"
"A" "37.69063" "-122.47047" "1212804242" "B" "37.80382" "-122.42744" "1212804242" "13157.2158744857"
"A" "37.77116" "-122.43776" "1212815442" "B" "37.79995" "-122.43567" "1212815442" "3210.15837000221"
"A" "37.77036" "-122.44438" "1212815502" "B" "37.79895" "-122.44424" "1212815502" "3182.6480752057"
"A" "37.76878" "-122.44917" "1212815615" "B" "37.7999" "-122.44451" "1212815615" "3488.43771656842"
"A" "37.75269" "-122.48285" "1212819437" "B" "37.61471" "-122.38574" "1212819437" "17581.7128945727"
"A" "37.7745" "-122.42665" "1212820195" "B" "37.77344" "-122.39942" "1212820195" "2398.88902474657"
"A" "37.75478" "-122.39812" "1212820650" "B" "37.78722" "-122.40336" "1212820650" "3640.5219207863"
"A" "37.77469" "-122.43606" "1212822081" "B" "37.7892" "-122.43395" "1212822081" "1625.87863137524"
"A" "37.77699" "-122.43648" "1212822125" "B" "37.78652" "-122.43337" "1212822125" "1095.59311352265"
"A" "37.78774" "-122.39944" "1212865246" "B" "37.79207" "-122.41083" "1212865246" "1111.90630111378"
"A" "37.78816" "-122.40904" "1212869369" "B" "37.78514" "-122.40002" "1212869369" "861.815012910474"
"A" "37.79021" "-122.40898" "1212869854" "B" "37.78512" "-122.39982" "1212869854" "985.109141097172"
"A" "37.76059" "-122.43491" "1212895440" "B" "37.74975" "-122.47624" "1212895440" "3832.50626458278"
"A" "37.77825" "-122.39251" "1212906914" "B" "37.79568" "-122.40365" "1212906914" "2173.76269414877"
"A" "37.77856" "-122.39323" "1212907046" "B" "37.79515" "-122.40656" "1212907046" "2187.6666150292"
"A" "37.77223" "-122.42244" "1212908509" "B" "37.78876" "-122.41179" "1212908509" "2064.94822483596"
"A" "37.77645" "-122.39861" "1212918459" "B" "37.79723" "-122.41103" "1212918459" "2558.29511002257"
"A" "37.77719" "-122.404" "1212921729" "B" "37.77426" "-122.48642" "1212921729" "7259.34738090672"
"A" "37.77385" "-122.43785" "1212923176" "B" "37.78116" "-122.45888" "1212923176" "2021.38423595561"
"A" "37.86142" "-122.26697" "1212973832" "B" "37.75112" "-122.3951" "1212973832" "16666.1285670535"
"A" "37.80078" "-122.37514" "1212975392" "B" "37.65132" "-122.4069" "1212975392" "16871.1754111802"
"A" "37.77528" "-122.40613" "1212976644" "B" "37.73336" "-122.40561" "1212976644" "4666.73748226381"
"A" "37.74395" "-122.43123" "1212984559" "B" "37.61781" "-122.38711" "1212984559" "14569.9097769653"
"A" "37.78111" "-122.46203" "1212990900" "B" "37.78344" "-122.39407" "1212990900" "5984.79522494638"
"A" "37.79569" "-122.23138" "1212998337" "B" "37.78188" "-122.41375" "1212998337" "16117.1204357345"
"A" "37.79861" "-122.44593" "1213008540" "B" "37.40253" "-122.08926" "1213008540" "54162.6215641069"
"A" "37.79191" "-122.41088" "1213020394" "B" "37.78117" "-122.42073" "1213020394" "1476.58992374563"
