"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.78759" "-122.42231" "1212708541" "B" "37.77148" "-122.42418" "1212708541" "1800.88852384903"
"A" "37.79786" "-122.40546" "1212709416" "B" "37.78564" "-122.42163" "1212709416" "1968.2206733525"
"A" "37.76587" "-122.40484" "1212724011" "B" "37.79072" "-122.42719" "1212724011" "3394.02174197741"
"A" "37.77719" "-122.41347" "1212735767" "B" "37.77301" "-122.44631" "1212735767" "2926.79423568753"
"A" "37.77532" "-122.41579" "1212735768" "B" "37.76733" "-122.45841" "1212735768" "3854.32521354649"
"A" "37.79065" "-122.40415" "1212743361" "B" "37.76523" "-122.43157" "1212743361" "3718.59501354509"
"A" "37.78851" "-122.41516" "1212749011" "B" "37.76849" "-122.42038" "1212749011" "2275.44964002966"
"A" "37.79939" "-122.41269" "1212771160" "B" "37.77954" "-122.43857" "1212771160" "3172.72661383325"
"A" "37.34274" "-122.0926" "1212780063" "B" "37.69185" "-122.39113" "1212780063" "46958.4031302553"
"A" "37.44664" "-122.27297" "1212780694" "B" "37.78322" "-122.39488" "1212780694" "38979.5531062274"
"A" "37.75895" "-122.39221" "1212786099" "B" "37.78823" "-122.40837" "1212786099" "3556.09569169346"
"A" "37.80119" "-122.41888" "1212787320" "B" "37.79908" "-122.41423" "1212787320" "471.657794917806"
"A" "37.80088" "-122.41926" "1212787381" "B" "37.7956" "-122.41359" "1212787381" "770.85318996201"
"A" "37.75555" "-122.38821" "1212792016" "B" "37.77042" "-122.42246" "1212792016" "3438.75696055701"
"A" "37.75026" "-122.39334" "1212792658" "B" "37.78068" "-122.41611" "1212792658" "3934.76989011157"
"A" "37.74826" "-122.4157" "1212793246" "B" "37.78317" "-122.43936" "1212793246" "4408.78312950322"
"A" "37.61705" "-122.39906" "1212794989" "B" "37.77611" "-122.40292" "1212794989" "17709.7422232489"
"A" "37.74488" "-122.40509" "1212831081" "B" "37.7624" "-122.46628" "1212831081" "5727.88967947652"
"A" "37.75867" "-122.40546" "1212831133" "B" "37.76241" "-122.46625" "1212831133" "5366.09775790359"
"A" "37.76979" "-122.42441" "1212831314" "B" "37.76409" "-122.46447" "1212831314" "3581.88993128576"
"A" "37.78887" "-122.4191" "1212832610" "B" "37.80234" "-122.40273" "1212832610" "2078.93680618398"
"A" "37.71602" "-122.39864" "1212849740" "B" "37.63182" "-122.40325" "1212849740" "9381.89804853085"
"A" "37.74117" "-122.40764" "1212849853" "B" "37.615" "-122.39021" "1212849853" "14128.8833953078"
"A" "37.79531" "-122.44192" "1212852176" "B" "37.7866" "-122.41809" "1212852176" "2309.7037281168"
"A" "37.79609" "-122.42692" "1212853986" "B" "37.79716" "-122.42542" "1212853986" "177.756156855477"
