"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.79078" "-122.42495" "1212548367" "B" "37.78637" "-122.41685" "1212548367" "865.318723666373"
"A" "37.7892" "-122.432" "1212548427" "B" "37.78596" "-122.41702" "1212548427" "1366.3213317087"
"A" "37.78871" "-122.43607" "1212548488" "B" "37.78594" "-122.41703" "1212548488" "1703.1849359026"
"A" "37.78819" "-122.44034" "1212548548" "B" "37.78614" "-122.41697" "1212548548" "2068.60038774383"
"A" "37.78977" "-122.43233" "1212550800" "B" "37.79966" "-122.40817" "1212550800" "2393.49301204855"
"A" "37.61641" "-122.38611" "1212555451" "B" "37.77506" "-122.39775" "1212555451" "17690.5736709137"
"A" "37.6164" "-122.38611" "1212555511" "B" "37.77196" "-122.4015" "1212555511" "17369.8412733938"
"A" "37.7502" "-122.47603" "1212562884" "B" "37.64303" "-122.40598" "1212562884" "13431.2584686717"
"A" "37.7697" "-122.42487" "1212570129" "B" "37.66875" "-122.39351" "1212570129" "11572.0111089555"
"A" "37.77826" "-122.39189" "1212594520" "B" "37.7511" "-122.40965" "1212594520" "3403.50722966287"
"A" "37.77556" "-122.41626" "1212596183" "B" "37.80744" "-122.40738" "1212596183" "3633.82366255189"
"A" "37.79336" "-122.39694" "1212596859" "B" "37.78164" "-122.39647" "1212596859" "1305.31947818574"
"A" "37.78978" "-122.39414" "1212597017" "B" "37.77997" "-122.38969" "1212597017" "1160.10053834463"
"A" "37.61639" "-122.3859" "1212601107" "B" "37.79153" "-122.41408" "1212601107" "19653.8359261492"
"A" "37.79901" "-122.41903" "1212612735" "B" "37.786" "-122.41876" "1212612735" "1448.46132409919"
"A" "37.75216" "-122.41978" "1212615313" "B" "37.7172" "-122.42471" "1212615313" "3915.85683748975"
"A" "37.80679" "-122.41051" "1212617747" "B" "37.7727" "-122.41294" "1212617747" "3800.89771739893"
"A" "37.78539" "-122.40887" "1212627653" "B" "37.78732" "-122.4083" "1212627653" "220.621206175753"
"A" "37.61896" "-122.3998" "1212629342" "B" "37.74418" "-122.42671" "1212629342" "14139.5978299716"
"A" "37.79873" "-122.42254" "1212636634" "B" "37.71538" "-122.39817" "1212636634" "9523.15304065741"
"A" "37.70071" "-122.48148" "1212651102" "B" "37.73101" "-122.40449" "1212651102" "7572.42375490509"
"A" "37.76691" "-122.41545" "1212654062" "B" "37.83718" "-122.29408" "1212654062" "13234.5638942471"
"A" "37.76937" "-122.40676" "1212654183" "B" "37.83937" "-122.29332" "1212654183" "12659.8757593401"
"A" "37.75151" "-122.39523" "1212659707" "B" "37.7663" "-122.42424" "1212659707" "3037.95135400081"
"A" "37.77995" "-122.39773" "1212685708" "B" "37.78841" "-122.40126" "1212685708" "991.648820636533"
"A" "37.79145" "-122.40753" "1212691306" "B" "37.78388" "-122.40184" "1212691306" "980.152186548904"
"A" "37.74778" "-122.4042" "1212702472" "B" "37.7936" "-122.39304" "1212702472" "5194.33194324945"
"A" "37.74944" "-122.40368" "1212702532" "B" "37.7941" "-122.39263" "1212702532" "5065.71929691917"
"A" "37.77554" "-122.41315" "1212717779" "B" "37.78762" "-122.42143" "1212717779" "1529.38492131593"
"A" "37.78107" "-122.40871" "1212718141" "B" "37.78283" "-122.44725" "1212718141" "3396.44878737958"
"A" "37.78008" "-122.40735" "1212721019" "B" "37.78053" "-122.46925" "1212721019" "5446.38425817221"
"A" "37.73161" "-122.43587" "1212721459" "B" "37.78216" "-122.44924" "1212721459" "5748.91477677303"
"A" "37.76939" "-122.38947" "1212732504" "B" "37.7863" "-122.43343" "1212732504" "4301.61165833561"
"A" "37.78562" "-122.42251" "1212735196" "B" "37.78051" "-122.42377" "1212735196" "579.543472534722"
"A" "37.78562" "-122.42248" "1212735767" "B" "37.77301" "-122.44631" "1212735767" "2523.19009142338"
"A" "37.78569" "-122.42239" "1212735768" "B" "37.76733" "-122.45841" "1212735768" "3771.17688125112"
"A" "37.7952" "-122.42502" "1212737936" "B" "37.75141" "-122.43267" "1212737936" "4920.93689610701"
"A" "37.61532" "-122.3929" "1212788574" "B" "37.79256" "-122.42094" "1212788574" "19884.222200848"
"A" "37.79489" "-122.39802" "1212791871" "B" "37.77595" "-122.42287" "1212791871" "3037.25358557944"
"A" "37.7515" "-122.39444" "1212793689" "B" "37.796" "-122.42037" "1212793689" "5453.90063003717"
"A" "37.78721" "-122.42342" "1212830637" "B" "37.76591" "-122.45671" "1212830637" "3768.52760106603"
"A" "37.78374" "-122.4861" "1212846712" "B" "37.75143" "-122.39493" "1212846712" "8792.14357502089"
"A" "37.79841" "-122.41826" "1212847996" "B" "37.77462" "-122.45466" "1212847996" "4155.51075246165"
"A" "37.7885" "-122.44059" "1212853485" "B" "37.78074" "-122.41524" "1212853485" "2391.69290902281"
"A" "37.78038" "-122.47658" "1212855526" "B" "37.77515" "-122.43775" "1212855526" "3465.75220445408"
"A" "37.62346" "-122.40061" "1212858914" "B" "37.78541" "-122.40904" "1212858914" "18043.473421487"
"A" "37.75499" "-122.44155" "1212861068" "B" "37.79582" "-122.42187" "1212861068" "4863.85949262553"
"A" "37.76535" "-122.44769" "1212862069" "B" "37.80116" "-122.42602" "1212862069" "4418.80113500539"
"A" "37.78418" "-122.44071" "1212863536" "B" "37.77186" "-122.43285" "1212863536" "1535.9553923935"
"A" "37.78481" "-122.43589" "1212863596" "B" "37.7724" "-122.42799" "1212863596" "1546.4839165171"
"A" "37.78583" "-122.42776" "1212863656" "B" "37.77281" "-122.42461" "1212863656" "1475.6402326186"
"A" "37.78939" "-122.40666" "1212864680" "B" "37.77324" "-122.45437" "1212864680" "4566.41027976236"
"A" "37.78521" "-122.40491" "1212864801" "B" "37.77472" "-122.45471" "1212864801" "4534.51768102478"
"A" "37.78865" "-122.40446" "1212865491" "B" "37.77448" "-122.45466" "1212865491" "4689.90528649381"
"A" "37.83766" "-122.32545" "1212868423" "B" "37.75315" "-122.38809" "1212868423" "10902.509115919"
"A" "37.79093" "-122.40018" "1212870688" "B" "37.75189" "-122.39462" "1212870688" "4373.36479892072"
"A" "37.78443" "-122.41576" "1212890234" "B" "37.79067" "-122.40002" "1212890234" "1549.18060544916"
"A" "37.77858" "-122.4386" "1212894233" "B" "37.75526" "-122.42188" "1212894233" "2983.94293725176"
"A" "37.76062" "-122.43494" "1212896158" "B" "37.7882" "-122.40872" "1212896158" "3840.41539035595"
"A" "37.78108" "-122.4138" "1212902845" "B" "37.76611" "-122.43053" "1212902845" "2223.53691821127"
"A" "37.76895" "-122.42227" "1212908485" "B" "37.77703" "-122.41368" "1212908485" "1174.87855592798"
"A" "37.87082" "-122.27926" "1212910625" "B" "37.78521" "-122.41798" "1212910625" "15478.7610868665"
"A" "37.77584" "-122.41536" "1212919491" "B" "37.7626" "-122.39459" "1212919491" "2347.91783228616"
"A" "37.77401" "-122.43812" "1212923055" "B" "37.76719" "-122.42906" "1212923055" "1100.89106953875"
"A" "37.76474" "-122.4287" "1212992342" "B" "37.77188" "-122.50316" "1212992342" "6600.31612422113"
"A" "37.78341" "-122.40726" "1212993391" "B" "37.75207" "-122.50756" "1212993391" "9490.69424238828"
"A" "37.78291" "-122.39353" "1212994520" "B" "37.76753" "-122.42878" "1212994520" "3542.78096391191"
"A" "37.76994" "-122.42141" "1212994951" "B" "37.78061" "-122.40306" "1212994951" "2004.43290243695"
"A" "37.78738" "-122.39518" "1212997267" "B" "37.79636" "-122.41803" "1212997267" "2244.94927814135"
"A" "37.82584" "-122.30178" "1212997688" "B" "37.79756" "-122.40624" "1212997688" "9711.23528183612"
"A" "37.78732" "-122.39745" "1213004874" "B" "37.77368" "-122.43751" "1213004874" "3837.74579271575"
"A" "37.7919" "-122.41034" "1213029491" "B" "37.79002" "-122.41782" "1213029491" "690.497665791963"
"A" "37.78825" "-122.40763" "1213029681" "B" "37.7881" "-122.42005" "1213029681" "1092.76134798011"
