"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.57011" "-122.33521" "1212776494" "B" "37.78367" "-122.4045" "1212776494" "24544.7222136952"
"A" "37.57259" "-122.34196" "1212776614" "B" "37.77767" "-122.41292" "1212776614" "23670.0415206939"
"A" "37.50564" "-122.33772" "1212778481" "B" "37.75945" "-122.43484" "1212778481" "29522.7967736473"
"A" "37.44664" "-122.27297" "1212780694" "B" "37.79768" "-122.43073" "1212780694" "41479.4016782117"
"A" "37.61023" "-122.39175" "1212781732" "B" "37.79446" "-122.39866" "1212781732" "20517.418198226"
"A" "37.64741" "-122.40635" "1212785646" "B" "37.74982" "-122.39507" "1212785646" "11443.4415159175"
"A" "37.80629" "-122.40892" "1212786579" "B" "37.68114" "-122.38898" "1212786579" "14041.7711338082"
"A" "37.7873" "-122.44701" "1212789399" "B" "37.75066" "-122.42498" "1212789399" "4515.99409070038"
"A" "37.75398" "-122.39282" "1212792190" "B" "37.77519" "-122.41303" "1212792190" "2955.98546308633"
"A" "37.76943" "-122.41389" "1212793985" "B" "37.79455" "-122.39459" "1212793985" "3271.52441394497"
"A" "37.78082" "-122.41217" "1212801611" "B" "37.78831" "-122.40773" "1212801611" "920.749678391516"
"A" "37.78302" "-122.41748" "1212802011" "B" "37.79549" "-122.39852" "1212802011" "2170.03552694808"
"A" "37.78821" "-122.44681" "1212807640" "B" "37.75813" "-122.43471" "1212807640" "3513.68318587051"
"A" "37.79927" "-122.41532" "1212812995" "B" "37.77341" "-122.42176" "1212812995" "2933.94552066832"
"A" "37.79994" "-122.41017" "1212813153" "B" "37.77026" "-122.42564" "1212813153" "3573.30616926405"
"A" "37.75614" "-122.40765" "1212815058" "B" "37.61527" "-122.38689" "1212815058" "15787.8620044989"
"A" "37.77601" "-122.42634" "1212827069" "B" "37.8003" "-122.43109" "1212827069" "2736.04965820615"
"A" "37.77056" "-122.4254" "1212831369" "B" "37.75067" "-122.39257" "1212831369" "3640.08622740903"
"A" "37.7728" "-122.44576" "1212844154" "B" "37.75148" "-122.39361" "1212844154" "5166.78978158789"
"A" "37.7543" "-122.40301" "1212849907" "B" "37.79414" "-122.42661" "1212849907" "4897.04982127348"
"A" "37.79003" "-122.43295" "1212850462" "B" "37.78682" "-122.43486" "1212850462" "394.870281384374"
"A" "37.74487" "-122.1503" "1212865113" "B" "37.77015" "-122.46698" "1212865113" "28012.7779614906"
"A" "37.69226" "-122.13059" "1212866666" "B" "37.79847" "-122.40765" "1212866666" "27102.9218500222"
