"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.77999" "-122.40688" "1212624893" "B" "37.76436" "-122.40491" "1212624893" "1748.53739821331"
"A" "37.77654" "-122.39558" "1212625593" "B" "37.78194" "-122.43627" "1212625593" "3630.20008187945"
"A" "37.76294" "-122.42806" "1212627235" "B" "37.76582" "-122.40357" "1212627235" "2178.88581162075"
"A" "37.80101" "-122.42711" "1212629825" "B" "37.77075" "-122.39781" "1212629825" "4241.64709280252"
"A" "37.8004" "-122.43204" "1212629888" "B" "37.77594" "-122.39447" "1212629888" "4282.31448068397"
"A" "37.82354" "-122.3688" "1212632790" "B" "37.78822" "-122.41005" "1212632790" "5349.93538301251"
"A" "37.63793" "-122.40467" "1212634899" "B" "37.78632" "-122.45313" "1212634899" "17061.0587819845"
"A" "37.78777" "-122.41184" "1212639865" "B" "37.78463" "-122.40931" "1212639865" "414.39362953022"
"A" "37.79818" "-122.40414" "1212684225" "B" "37.76441" "-122.41054" "1212684225" "3801.19634789369"
"A" "37.76237" "-122.39253" "1212687058" "B" "37.77783" "-122.39414" "1212687058" "1726.82070277739"
"A" "37.80653" "-122.40581" "1212688581" "B" "37.7469" "-122.42017" "1212688581" "6757.16090078162"
"A" "37.79021" "-122.39676" "1212688980" "B" "37.7322" "-122.40545" "1212688980" "6502.77138541926"
"A" "37.74961" "-122.43542" "1212699780" "B" "37.78329" "-122.4123" "1212699780" "4265.70034636368"
"A" "37.73008" "-122.40392" "1212714400" "B" "37.75138" "-122.39374" "1212714400" "2534.80168757922"
"A" "37.78093" "-122.41292" "1212719443" "B" "37.75204" "-122.39398" "1212719443" "3622.25235181865"
"A" "37.78387" "-122.41435" "1212719503" "B" "37.75122" "-122.39474" "1212719503" "4023.43597905236"
"A" "37.7552" "-122.49542" "1212725359" "B" "37.79719" "-122.43499" "1212725359" "7079.60680684988"
"A" "37.7392" "-122.49437" "1212725480" "B" "37.79971" "-122.43605" "1212725480" "8468.15166777073"
"A" "37.75357" "-122.46664" "1212726686" "B" "37.79169" "-122.41232" "1212726686" "6391.64912639394"
"A" "37.77265" "-122.44855" "1212729498" "B" "37.75129" "-122.43353" "1212729498" "2720.4968508879"
"A" "37.78606" "-122.41141" "1212735767" "B" "37.74826" "-122.41266" "1212735767" "4209.31424506085"
"A" "37.78759" "-122.41423" "1212735768" "B" "37.75425" "-122.40919" "1212735768" "3737.79528970962"
"A" "37.79382" "-122.40015" "1212736365" "B" "37.77587" "-122.42784" "1212736365" "3150.7677864907"
"A" "37.7844" "-122.40439" "1212742718" "B" "37.74462" "-122.50738" "1212742718" "10087.2899045945"
"A" "37.78591" "-122.4112" "1212742898" "B" "37.73379" "-122.49482" "1212742898" "9371.25546108357"
"A" "37.74779" "-122.42021" "1212780243" "B" "37.7931" "-122.39156" "1212780243" "5638.83762777774"
"A" "37.76841" "-122.41801" "1212780729" "B" "37.80604" "-122.41011" "1212780729" "4246.21589956859"
"A" "37.78712" "-122.40658" "1212782737" "B" "37.82952" "-122.48345" "1212782737" "8245.29613639023"
"A" "37.75018" "-122.39534" "1212789596" "B" "37.7767" "-122.39542" "1212789596" "2952.20129046151"
"A" "37.75236" "-122.41405" "1212795948" "B" "37.78986" "-122.25691" "1212795948" "14443.7800255077"
"A" "37.77829" "-122.40597" "1212796805" "B" "37.78004" "-122.39915" "1212796805" "630.884616185197"
"A" "37.6566" "-122.40636" "1212799165" "B" "37.79906" "-122.41729" "1212799165" "15887.7462998838"
"A" "37.61437" "-122.3963" "1212800269" "B" "37.78136" "-122.42392" "1212800269" "18747.7576934228"
"A" "37.69914" "-122.39308" "1212803654" "B" "37.79858" "-122.44613" "1212803654" "12014.1739339969"
"A" "37.65758" "-122.42111" "1212804491" "B" "37.80601" "-122.41772" "1212804491" "16525.8473268643"
"A" "37.65509" "-122.40995" "1212804611" "B" "37.80485" "-122.41992" "1212804611" "16694.2999951056"
"A" "37.61487" "-122.39279" "1212805240" "B" "37.77545" "-122.42275" "1212805240" "18069.4332627362"
"A" "37.62409" "-122.4009" "1212805300" "B" "37.77416" "-122.42247" "1212805300" "16813.4016950397"
"A" "37.7928" "-122.40454" "1212807115" "B" "37.78173" "-122.42189" "1212807115" "1961.72478661408"
"A" "37.80086" "-122.42616" "1212807529" "B" "37.7722" "-122.43027" "1212807529" "3210.84074282959"
"A" "37.80096" "-122.44253" "1212807953" "B" "37.79177" "-122.42426" "1212807953" "1905.08768919952"
"A" "37.80179" "-122.42844" "1212808193" "B" "37.7986" "-122.41054" "1212808193" "1614.02285326918"
"A" "37.79152" "-122.42259" "1212809596" "B" "37.78678" "-122.42185" "1212809596" "531.655078824783"
"A" "37.7767" "-122.43809" "1212812973" "B" "37.78574" "-122.40416" "1212812973" "3150.28451516338"
"A" "37.75535" "-122.41655" "1212821620" "B" "37.80004" "-122.43536" "1212821620" "5242.93856048553"
"A" "37.76189" "-122.41724" "1212822081" "B" "37.7892" "-122.43395" "1212822081" "3377.00783477697"
"A" "37.80087" "-122.42846" "1212910464" "B" "37.78774" "-122.40856" "1212910464" "2280.5064814274"
"A" "37.7648" "-122.44402" "1212915311" "B" "37.79896" "-122.42245" "1212915311" "4249.91788470541"
"A" "37.76288" "-122.44607" "1212915372" "B" "37.79937" "-122.4176" "1212915372" "4772.26509941166"
"A" "37.78576" "-122.42134" "1212918029" "B" "37.78485" "-122.41947" "1212918029" "193.203963092042"
"A" "37.75137" "-122.395" "1212941320" "B" "37.80621" "-122.43943" "1212941320" "7249.11763819223"
"A" "37.75138" "-122.39493" "1212941501" "B" "37.80515" "-122.44731" "1212941501" "7554.3324929442"
"A" "37.75196" "-122.39382" "1212941561" "B" "37.80439" "-122.44715" "1212941561" "7488.78760337724"
