"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.77581" "-122.42387" "1212640279" "B" "37.56015" "-122.30233" "1212640279" "26287.6582869227"
"A" "37.75377" "-122.40305" "1212640540" "B" "37.59533" "-122.36915" "1212640540" "17888.5855085315"
"A" "37.78324" "-122.40271" "1212643906" "B" "37.78809" "-122.42392" "1212643906" "1942.52315021676"
"A" "37.79076" "-122.41922" "1212646450" "B" "37.78384" "-122.43534" "1212646450" "1613.86759874361"
"A" "37.78435" "-122.40853" "1212649554" "B" "37.76059" "-122.43488" "1212649554" "3517.33906127738"
"A" "37.78539" "-122.39678" "1212649555" "B" "37.76062" "-122.43491" "1212649555" "4342.81493123602"
"A" "37.78864" "-122.39287" "1212649556" "B" "37.762" "-122.43507" "1212649556" "4752.0397242834"
"A" "37.74871" "-122.49479" "1212673779" "B" "37.79408" "-122.42998" "1212673779" "7617.80504273791"
"A" "37.63246" "-122.39901" "1212682688" "B" "37.79097" "-122.40089" "1212682688" "17646.029181549"
"A" "37.61516" "-122.39018" "1212683661" "B" "37.6768" "-122.38862" "1212683661" "6863.11098602394"
"A" "37.78814" "-122.44024" "1212689935" "B" "37.77027" "-122.45248" "1212689935" "2262.08058716062"
"A" "37.78706" "-122.39784" "1212695992" "B" "37.75886" "-122.39219" "1212695992" "3178.33276537626"
"A" "37.80671" "-122.4128" "1212697551" "B" "37.78429" "-122.44015" "1212697551" "3466.55641389814"
"A" "37.79309" "-122.43739" "1212698110" "B" "37.78587" "-122.40567" "1212698110" "2903.91828503623"
"A" "37.78962" "-122.42783" "1212699382" "B" "37.79782" "-122.40023" "1212699382" "2593.8202594158"
"A" "37.78163" "-122.45432" "1212717411" "B" "37.78711" "-122.39775" "1212717411" "5014.17712335752"
"A" "37.75405" "-122.44122" "1212732455" "B" "37.78278" "-122.47069" "1212732455" "4117.47935443038"
"A" "37.78187" "-122.41164" "1212734163" "B" "37.78266" "-122.47071" "1212734163" "5197.76792002391"
"A" "37.7907" "-122.39745" "1212764593" "B" "37.76142" "-122.39346" "1212764593" "3278.2871378917"
"A" "37.78929" "-122.40537" "1212764820" "B" "37.76605" "-122.40392" "1212764820" "2590.2088343776"
"A" "37.77998" "-122.39861" "1212766169" "B" "37.78043" "-122.4152" "1212766169" "1460.5009629102"
"A" "37.69566" "-122.39226" "1212766627" "B" "37.78065" "-122.41258" "1212766627" "9628.66946638439"
"A" "37.65236" "-122.454" "1212767707" "B" "37.78659" "-122.40611" "1212767707" "15526.0631038286"
"A" "37.77856" "-122.39315" "1212774381" "B" "37.79746" "-122.42508" "1212774381" "3509.56976584721"
"A" "37.78728" "-122.39938" "1212774628" "B" "37.79619" "-122.42755" "1212774628" "2669.22507069364"
"A" "37.76265" "-122.46071" "1212777447" "B" "37.79114" "-122.40391" "1212777447" "5919.04329795452"
"A" "37.79661" "-122.40449" "1212781183" "B" "37.78748" "-122.40221" "1212781183" "1035.94849849175"
"A" "37.74271" "-122.39719" "1212786316" "B" "37.77671" "-122.39535" "1212786316" "3788.32524712712"
"A" "37.79308" "-122.40044" "1212801112" "B" "37.78527" "-122.41102" "1212801112" "1273.64047919248"
"A" "37.78919" "-122.40807" "1212802640" "B" "37.79059" "-122.4219" "1212802640" "1226.58955077142"
"A" "37.4434" "-122.25448" "1212817054" "B" "37.77267" "-122.41309" "1212817054" "39232.3281055786"
"A" "37.63836" "-122.40479" "1212822081" "B" "37.80035" "-122.43248" "1212822081" "18196.7403527196"
"A" "37.77825" "-122.48445" "1212825992" "B" "37.77309" "-122.44604" "1212825992" "3428.10890112629"
"A" "37.79264" "-122.42445" "1212826781" "B" "37.78128" "-122.45678" "1212826781" "3112.69553610135"
"A" "37.79966" "-122.42594" "1212826908" "B" "37.78324" "-122.43968" "1212826908" "2191.36105199915"
"A" "37.79248" "-122.42027" "1212851764" "B" "37.77831" "-122.41994" "1212851764" "1577.66433674303"
"A" "37.78904" "-122.41205" "1212858665" "B" "37.73046" "-122.40395" "1212858665" "6559.94368055363"
"A" "37.80002" "-122.40968" "1212862480" "B" "37.78387" "-122.43965" "1212862480" "3191.06980943965"
"A" "37.78449" "-122.42266" "1212866017" "B" "37.79544" "-122.394" "1212866017" "2800.4674577218"
"A" "37.7896" "-122.4239" "1212892034" "B" "37.78207" "-122.40789" "1212892034" "1639.06158804707"
"A" "37.79131" "-122.42106" "1212900232" "B" "37.73978" "-122.42368" "1212900232" "5740.92503244688"
"A" "37.74268" "-122.42189" "1212903928" "B" "37.79157" "-122.4144" "1212903928" "5482.17590901396"
"A" "37.7421" "-122.4053" "1212904892" "B" "37.78098" "-122.42051" "1212904892" "4530.36587039705"
"A" "37.79704" "-122.4423" "1212906739" "B" "37.75603" "-122.40663" "1212906739" "5539.9867299077"
"A" "37.79894" "-122.41891" "1212907989" "B" "37.77242" "-122.42285" "1212907989" "2972.4727088541"
"A" "37.77542" "-122.42677" "1212908485" "B" "37.7763" "-122.41798" "1212908485" "779.597163095137"
"A" "37.77494" "-122.43787" "1212916156" "B" "37.79804" "-122.40871" "1212916156" "3632.30596613225"
"A" "37.75794" "-122.39312" "1212932471" "B" "37.7516" "-122.39446" "1212932471" "715.551836631106"
"A" "37.78669" "-122.40245" "1212949103" "B" "37.78872" "-122.41867" "1212949103" "1444.72582438585"
"A" "37.78613" "-122.40888" "1212950927" "B" "37.77766" "-122.40035" "1212950927" "1205.08717942242"
"A" "37.8002" "-122.44091" "1212954156" "B" "37.70956" "-122.3951" "1212954156" "10865.7358042483"
"A" "37.72791" "-122.40289" "1212959462" "B" "37.80036" "-122.43951" "1212959462" "8685.11564397685"
"A" "37.78787" "-122.41936" "1212961680" "B" "37.78916" "-122.40866" "1212961680" "952.205217068812"
"A" "37.78772" "-122.42062" "1212962446" "B" "37.80839" "-122.40992" "1212962446" "2486.02597535109"
"A" "37.62971" "-122.40296" "1212968913" "B" "37.67669" "-122.38841" "1212968913" "5384.7123533713"
"A" "37.66449" "-122.39814" "1212979189" "B" "37.79001" "-122.41815" "1212979189" "14083.4555655181"
"A" "37.7808" "-122.38839" "1212985021" "B" "37.64678" "-122.4054" "1212985021" "14994.0493418631"
"A" "37.78635" "-122.4163" "1212988999" "B" "37.61312" "-122.3954" "1212988999" "19371.5401845549"
"A" "37.65335" "-122.40711" "1212992572" "B" "37.59827" "-122.36642" "1212992572" "7103.88516758033"
"A" "37.78628" "-122.40202" "1212994950" "B" "37.77755" "-122.39235" "1212994950" "1291.609759797"
"A" "37.78655" "-122.40772" "1212994951" "B" "37.77759" "-122.39226" "1212994951" "1686.7005037049"
"A" "37.75168" "-122.39524" "1212995980" "B" "37.72238" "-122.40071" "1212995980" "3297.01722860558"
"A" "37.76187" "-122.41916" "1213015250" "B" "37.76005" "-122.42195" "1213015250" "318.332868978958"
"A" "37.75641" "-122.41888" "1213015371" "B" "37.76001" "-122.42193" "1213015371" "482.342863156602"
"A" "37.61447" "-122.39475" "1213016950" "B" "37.68566" "-122.38973" "1213016950" "7937.17623299453"
"A" "37.74178" "-122.40764" "1213021319" "B" "37.72879" "-122.42228" "1213021319" "1937.05545294755"
"A" "37.78644" "-122.40685" "1213024106" "B" "37.72886" "-122.42255" "1213024106" "6557.01811305083"
"A" "37.78654" "-122.41498" "1213024410" "B" "37.72891" "-122.42264" "1213024410" "6450.66686151357"
"A" "37.78838" "-122.43717" "1213025186" "B" "37.72446" "-122.41766" "1213025186" "7319.79398386626"
"A" "37.78081" "-122.42226" "1213026083" "B" "37.74635" "-122.39385" "1213026083" "4578.89252161821"
"A" "37.61717" "-122.38469" "1213033077" "B" "37.78569" "-122.40147" "1213033077" "18817.6881515926"
