"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.75983" "-122.42141" "1212644128" "B" "37.78822" "-122.43138" "1212644128" "3279.85871115188"
"A" "37.80115" "-122.4262" "1212653726" "B" "37.74886" "-122.41821" "1212653726" "5863.19801102775"
"A" "37.7968" "-122.43751" "1212666706" "B" "37.76488" "-122.44766" "1212666706" "3663.81742321311"
"A" "37.79177" "-122.42093" "1212667201" "B" "37.78038" "-122.43294" "1212667201" "1650.46538902829"
"A" "37.79113" "-122.42425" "1212689935" "B" "37.77027" "-122.45248" "1212689935" "3400.18746533159"
"A" "37.72552" "-122.40179" "1212700319" "B" "37.79032" "-122.40755" "1212700319" "7231.29377850108"
"A" "37.61644" "-122.38562" "1212715076" "B" "37.78683" "-122.42776" "1212715076" "19327.4489900587"
"A" "37.76587" "-122.40484" "1212724011" "B" "37.77453" "-122.40127" "1212724011" "1013.91973506532"
"A" "37.78099" "-122.46396" "1212729793" "B" "37.77937" "-122.41103" "1212729793" "4660.44379469312"
"A" "37.77719" "-122.41347" "1212735767" "B" "37.76585" "-122.4063" "1212735767" "1411.24506482533"
"A" "37.77532" "-122.41579" "1212735768" "B" "37.76338" "-122.40741" "1212735768" "1520.0073367964"
"A" "37.79421" "-122.42149" "1212738857" "B" "37.76413" "-122.40739" "1212738857" "3570.91413275573"
"A" "37.78733" "-122.43091" "1212757105" "B" "37.78014" "-122.4474" "1212757105" "1656.9142428496"
"A" "37.7819" "-122.45908" "1212761055" "B" "37.78804" "-122.45556" "1212761055" "750.384462125555"
"A" "37.79599" "-122.42511" "1212765114" "B" "37.7648" "-122.42427" "1212765114" "3472.84140249487"
"A" "37.8053" "-122.40324" "1212767674" "B" "37.78648" "-122.40957" "1212767674" "2167.7652300588"
"A" "37.8073" "-122.40697" "1212767823" "B" "37.78362" "-122.40313" "1212767823" "2657.59954867568"
"A" "37.61483" "-122.39443" "1212782737" "B" "37.61573" "-122.38811" "1212782737" "566.226334342249"
"A" "37.51618" "-122.27349" "1212784220" "B" "37.7181" "-122.39913" "1212784220" "25059.4869098666"
"A" "37.7245" "-122.40112" "1212785953" "B" "37.77498" "-122.41012" "1212785953" "5674.97018264283"
