"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.71512" "-122.48526" "1212585706" "B" "37.61491" "-122.38525" "1212585706" "14216.4827191771"
"A" "37.75128" "-122.43528" "1212594760" "B" "37.78839" "-122.40153" "1212594760" "5087.80092113974"
"A" "37.75372" "-122.43304" "1212594877" "B" "37.78845" "-122.40159" "1212594877" "4754.52491621973"
"A" "37.75478" "-122.42956" "1212594937" "B" "37.78841" "-122.40158" "1212594937" "4480.71688996305"
"A" "37.68699" "-122.39028" "1212607615" "B" "37.78357" "-122.40311" "1212607615" "10810.4059846795"
"A" "37.76638" "-122.42525" "1212610861" "B" "37.77829" "-122.44702" "1212610861" "2329.65744348435"
"A" "37.7806" "-122.47317" "1212622659" "B" "37.78858" "-122.41667" "1212622659" "5049.51028675691"
"A" "37.78835" "-122.40193" "1212626048" "B" "37.79016" "-122.42431" "1212626048" "1979.10661060218"
"A" "37.59533" "-122.36915" "1212640540" "B" "37.77397" "-122.42235" "1212640540" "20430.9352262661"
"A" "37.75689" "-122.42551" "1212681080" "B" "37.80721" "-122.4067" "1212681080" "5840.94652513533"
"A" "37.79184" "-122.40973" "1212682816" "B" "37.80691" "-122.41347" "1212682816" "1709.53590636024"
"A" "37.78782" "-122.40487" "1212713575" "B" "37.61774" "-122.38536" "1212713575" "19011.0362394774"
"A" "37.78268" "-122.47071" "1212733599" "B" "37.77418" "-122.42077" "1212733599" "4494.71356639851"
"A" "37.79642" "-122.42572" "1212760050" "B" "37.79198" "-122.44457" "1212760050" "1730.2653239224"
"A" "37.79297" "-122.43816" "1212760774" "B" "37.80698" "-122.41555" "1212760774" "2527.35208013326"
"A" "37.73006" "-122.39915" "1212770935" "B" "37.77545" "-122.40201" "1212770935" "5059.05816478723"
"A" "37.72924" "-122.39294" "1212771056" "B" "37.77878" "-122.40573" "1212771056" "5628.48743411774"
"A" "37.73574" "-122.38904" "1212771236" "B" "37.78382" "-122.41114" "1212771236" "5694.67983103073"
"A" "37.73816" "-122.40133" "1212796069" "B" "37.65494" "-122.407" "1212796069" "9277.460524098"
"A" "37.72975" "-122.46748" "1212799855" "B" "37.80311" "-122.40095" "1212799855" "10048.2111886465"
"A" "37.78802" "-122.41015" "1212801756" "B" "37.7818" "-122.41538" "1212801756" "831.348847635984"
"A" "37.78166" "-122.42213" "1212804860" "B" "37.7817" "-122.41728" "1212804860" "426.733336309173"
"A" "37.78066" "-122.42385" "1212804921" "B" "37.78389" "-122.41763" "1212804921" "654.795198229095"
"A" "37.79996" "-122.43949" "1212811344" "B" "37.7799" "-122.40701" "1212811344" "3626.41263247247"
"A" "37.80105" "-122.42656" "1212811656" "B" "37.77175" "-122.4142" "1212811656" "3438.1435929308"
"A" "37.78734" "-122.41655" "1212812282" "B" "37.78917" "-122.40849" "1212812282" "737.750916765971"
"A" "37.79074" "-122.42416" "1212813288" "B" "37.78911" "-122.40693" "1212813288" "1526.57363343814"
"A" "37.80035" "-122.43248" "1212822081" "B" "37.79421" "-122.42095" "1212822081" "1223.0293621413"
"A" "37.77233" "-122.41967" "1212827747" "B" "37.77465" "-122.40112" "1212827747" "1652.54242097311"
"A" "37.79853" "-122.43936" "1212849429" "B" "37.79804" "-122.42386" "1212849429" "1364.49698452959"
"A" "37.78555" "-122.43153" "1212851469" "B" "37.79309" "-122.3968" "1212851469" "3168.4767492203"
"A" "37.76879" "-122.43577" "1212859777" "B" "37.62112" "-122.4005" "1212859777" "16729.5469473058"
"A" "37.78323" "-122.40614" "1212864845" "B" "37.79413" "-122.42141" "1212864845" "1810.21695692219"
"A" "37.77585" "-122.42463" "1212869135" "B" "37.77444" "-122.42081" "1212869135" "370.961606264422"
"A" "37.80606" "-122.41603" "1212880685" "B" "37.78665" "-122.41414" "1212880685" "2167.09785243781"
"A" "37.78207" "-122.40789" "1212892034" "B" "37.80346" "-122.41472" "1212892034" "2455.75643329022"
"A" "37.78771" "-122.39918" "1212892231" "B" "37.80574" "-122.4207" "1212892231" "2758.94340910031"
"A" "37.78559" "-122.39988" "1212892291" "B" "37.80544" "-122.42316" "1212892291" "3012.69407857995"
"A" "37.73978" "-122.42368" "1212900232" "B" "37.79664" "-122.42407" "1212900232" "6329.71928410316"
"A" "37.78098" "-122.42051" "1212904892" "B" "37.77086" "-122.43194" "1212904892" "1510.15488696656"
"A" "37.76016" "-122.41704" "1212907040" "B" "37.78342" "-122.43956" "1212907040" "3260.55187220315"
"A" "37.7763" "-122.41798" "1212908485" "B" "37.75744" "-122.42542" "1212908485" "2199.20194078165"
"A" "37.76099" "-122.44004" "1212913500" "B" "37.78741" "-122.41524" "1212913500" "3662.19420192418"
