"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.61576" "-122.38792" "1212641199" "B" "37.78168" "-122.40165" "1212641199" "18509.6785366134"
"A" "37.61615" "-122.3861" "1212641259" "B" "37.78383" "-122.39961" "1212641259" "18703.9424885217"
"A" "37.61664" "-122.38599" "1212641440" "B" "37.79139" "-122.40418" "1212641440" "19518.9385270237"
"A" "37.76091" "-122.43573" "1212645254" "B" "37.78097" "-122.42653" "1212645254" "2375.28178136519"
"A" "37.75901" "-122.44184" "1212645374" "B" "37.78096" "-122.44071" "1212645374" "2445.48519578802"
"A" "37.79762" "-122.40827" "1212646939" "B" "37.79119" "-122.4018" "1212646939" "914.477931995511"
"A" "37.74827" "-122.41794" "1212671143" "B" "37.66478" "-122.39778" "1212671143" "9462.13818714896"
"A" "37.63256" "-122.39907" "1212682520" "B" "37.80665" "-122.41334" "1212682520" "19420.3038610596"
"A" "37.61524" "-122.3921" "1212683415" "B" "37.78468" "-122.38824" "1212683415" "18865.038335364"
"A" "37.61458" "-122.39011" "1212683476" "B" "37.77897" "-122.39078" "1212683476" "18299.9062504569"
"A" "37.77296" "-122.44687" "1212687206" "B" "37.79742" "-122.43553" "1212687206" "2899.89261127036"
"A" "37.78482" "-122.43507" "1212688009" "B" "37.80514" "-122.41842" "1212688009" "2694.77882782728"
"A" "37.78237" "-122.43264" "1212688130" "B" "37.80638" "-122.40737" "1212688130" "3476.36094918278"
"A" "37.67531" "-122.38915" "1212691613" "B" "37.77654" "-122.42534" "1212691613" "11710.7186057596"
"A" "37.77552" "-122.39699" "1212696259" "B" "37.79003" "-122.41846" "1212696259" "2485.3753969925"
"A" "37.77465" "-122.39807" "1212696534" "B" "37.80059" "-122.42247" "1212696534" "3598.0797639569"
"A" "37.78729" "-122.43153" "1212720375" "B" "37.78918" "-122.407" "1212720375" "2168.22584190189"
"A" "37.76082" "-122.43647" "1212733024" "B" "37.75891" "-122.42593" "1212733024" "951.654294628421"
"A" "37.76228" "-122.43506" "1212733084" "B" "37.75718" "-122.428" "1212733084" "841.648419778105"
"A" "37.78381" "-122.42772" "1212733511" "B" "37.77197" "-122.42329" "1212733511" "1374.44927657418"
"A" "37.71429" "-122.47107" "1212767973" "B" "37.8032" "-122.43228" "1212767973" "10469.6357841185"
"A" "37.77634" "-122.41457" "1212776676" "B" "37.77619" "-122.39925" "1212776676" "1348.0781977817"
"A" "37.77984" "-122.42007" "1212778975" "B" "37.76919" "-122.40714" "1212778975" "1643.14342778911"
"A" "37.66528" "-122.39724" "1212788038" "B" "37.86933" "-122.28732" "1212788038" "24688.5062574599"
"A" "37.7473" "-122.42274" "1212788873" "B" "37.86678" "-122.28697" "1212788873" "17874.3612673126"
"A" "37.79912" "-122.4106" "1212798324" "B" "37.78949" "-122.4068" "1212798324" "1122.91425707146"
"A" "37.79465" "-122.40336" "1212801875" "B" "37.78217" "-122.41176" "1212801875" "1573.57887958682"
"A" "37.79295" "-122.39994" "1212802384" "B" "37.78199" "-122.41167" "1212802384" "1597.95309276712"
"A" "37.79017" "-122.4002" "1212802444" "B" "37.78206" "-122.41172" "1212802444" "1357.27776913179"
"A" "37.77684" "-122.42307" "1212809537" "B" "37.79609" "-122.40505" "1212809537" "2665.57148098073"
"A" "37.77734" "-122.42143" "1212809717" "B" "37.80026" "-122.40919" "1212809717" "2769.35648404526"
"A" "37.79039" "-122.40927" "1212812449" "B" "37.7949" "-122.4098" "1212812449" "504.211104465036"
"A" "37.78888" "-122.41213" "1212812631" "B" "37.80054" "-122.41047" "1212812631" "1306.17326529316"
"A" "37.63836" "-122.40479" "1212822081" "B" "37.79421" "-122.42095" "1212822081" "17407.4059657254"
"A" "37.78352" "-122.403" "1212823298" "B" "37.78846" "-122.42612" "1212823298" "2107.04018914699"
"A" "37.78756" "-122.39419" "1212823827" "B" "37.7772" "-122.41936" "1212823827" "2496.78190689373"
"A" "37.78706" "-122.39815" "1212824048" "B" "37.78527" "-122.41714" "1212824048" "1682.50773675424"
"A" "37.76182" "-122.42394" "1212845509" "B" "37.79005" "-122.39692" "1212845509" "3940.53993287474"
"A" "37.7721" "-122.42314" "1212846276" "B" "37.79972" "-122.42352" "1212846276" "3074.82608056224"
"A" "37.78489" "-122.41213" "1212846751" "B" "37.77934" "-122.41516" "1212846751" "672.88303621948"
"A" "37.77707" "-122.40386" "1212854135" "B" "37.79091" "-122.41825" "1212854135" "1994.09862473474"
"A" "37.75472" "-122.44735" "1212864173" "B" "37.80588" "-122.44192" "1212864173" "5715.10857535234"
"A" "37.77475" "-122.4249" "1212865836" "B" "37.78551" "-122.4013" "1212865836" "2397.11945006599"
"A" "37.80747" "-122.41066" "1212867210" "B" "37.79923" "-122.44273" "1212867210" "2966.13429224479"
"A" "37.8084" "-122.40996" "1212875107" "B" "37.79513" "-122.42064" "1212875107" "1750.59864078042"
"A" "37.79452" "-122.39914" "1212876044" "B" "37.79047" "-122.44101" "1212876044" "3710.7347938601"
"A" "37.7896" "-122.4239" "1212892034" "B" "37.80346" "-122.41472" "1212892034" "1741.42822317059"
"A" "37.78618" "-122.4712" "1212893863" "B" "37.79251" "-122.40248" "1212893863" "6086.38730207915"
"A" "37.77759" "-122.43831" "1212899248" "B" "37.78838" "-122.43034" "1212899248" "1390.83144699895"
"A" "37.79131" "-122.42106" "1212900232" "B" "37.79664" "-122.42407" "1212900232" "649.732592739309"
"A" "37.76584" "-122.40892" "1212902943" "B" "37.71743" "-122.47677" "1212902943" "8044.56978827139"
"A" "37.76517" "-122.42215" "1212903552" "B" "37.76567" "-122.47202" "1212903552" "4388.95358254486"
"A" "37.7421" "-122.4053" "1212904892" "B" "37.77086" "-122.43194" "1212904892" "3968.27161506424"
"A" "37.76709" "-122.42933" "1212907439" "B" "37.78934" "-122.41532" "1212907439" "2766.64492157625"
"A" "37.77506" "-122.42093" "1212907626" "B" "37.79093" "-122.40598" "1212907626" "2202.50556189583"
"A" "37.77542" "-122.42677" "1212908485" "B" "37.75744" "-122.42542" "1212908485" "2005.04698639969"
"A" "37.79936" "-122.43933" "1212909543" "B" "37.78693" "-122.43343" "1212909543" "1477.83649366973"
"A" "37.79988" "-122.43521" "1212910424" "B" "37.78969" "-122.42052" "1212910424" "1719.46755877959"
"A" "37.79082" "-122.41067" "1212911489" "B" "37.76616" "-122.42878" "1212911489" "3174.07487782945"
"A" "37.7793" "-122.43422" "1212913321" "B" "37.78852" "-122.41207" "1212913321" "2202.49350981922"
"A" "37.75253" "-122.41339" "1212913869" "B" "37.79359" "-122.42468" "1212913869" "4677.48975640243"
"A" "37.76928" "-122.45262" "1212915913" "B" "37.79425" "-122.42149" "1212915913" "3902.28063158456"
"A" "37.7605" "-122.41912" "1212917708" "B" "37.7819" "-122.40449" "1212917708" "2707.82698053374"
