"a" "b" "tempo"
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 38000
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 39000
"1" "9" 14000
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 57000
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 16000
"1" "9" 0
"1" "9" 50000
"1" "9" 0
"1" "9" 4000
"1" "9" 20000
"1" "9" 1000
"1" "9" 0
"1" "9" 13000
"1" "9" 0
"1" "9" 0
"1" "9" 1000
"1" "9" 16000
"1" "9" 0
"1" "9" 27000
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 25000
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 37000
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 22000
"1" "9" 18000
"1" "9" 24000
"1" "9" 0
"1" "9" 0
"1" "9" 14000
"1" "9" 23000
"1" "9" 3000
"1" "9" 22000
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 16000
"1" "9" 0
"1" "9" 0
"1" "9" 15000
"1" "9" 29000
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "9" 0
"1" "10" 30000
"1" "10" 14000
"1" "10" 0
"1" "10" 0
"1" "10" 0
"1" "10" 0
"1" "10" 0
"1" "10" 0
"1" "10" 0
"1" "10" 0
"1" "10" 0
"1" "10" 17000
"1" "10" 40000
"1" "10" 77000
"1" "10" 17000
"1" "10" 0
"1" "10" 0
"1" "10" 23000
"1" "10" 18000
"1" "10" 0
"1" "10" 0
"1" "10" 0
"1" "10" 0
"1" "10" 36000
"1" "10" 0
"1" "10" 16000
"1" "10" 0
"1" "10" 0
