"a" "b" "tempo"
"3" "714" 0
"3" "721" 0
"3" "724" 0
"3" "725" 0
"3" "728" 0
"3" "730" 0
"3" "731" 0
"3" "736" 0
"3" "744" 0
"3" "752" 0
"3" "753" 0
"3" "755" 0
"3" "757" 0
"3" "759" 0
"3" "768" 0
"3" "770" 0
"3" "775" 0
"3" "787" 0
"3" "793" 0
"3" "794" 0
"3" "798" 0
"3" "802" 4848000
"3" "807" 0
"3" "808" 162000
"3" "809" 0
"3" "813" 5805000
"3" "839" 0
"3" "846" 324000
"3" "847" 0
"3" "848" 0
"3" "851" 3802000
"3" "852" 0
"3" "860" 4443000
"3" "861" 291000
"3" "870" 0
"3" "873" 6317000
"3" "881" 0
"3" "882" 4814000
"3" "885" 0
"3" "891" 7341000
"3" "908" 0
"3" "920" 5077000
"3" "921" 0
"3" "926" 7030000
"3" "928" 0
"3" "939" 0
"3" "940" 0
"3" "941" 383000
"3" "943" 0
"3" "946" 28000
"3" "947" 0
"3" "948" 0
"3" "951" 0
"3" "958" 0
"3" "963" 0
"3" "969" 0
"3" "970" 0
"3" "972" 0
"3" "983" 0
"3" "984" 0
"3" "987" 3811000
"3" "992" 0
"3" "994" 128000
"3" "995" 0
"3" "996" 3594000
"3" "998" 23000
"3" "1002" 0
"3" "1003" 284000
"3" "1005" 0
"3" "1009" 0
"3" "1017" 1260000
"3" "1027" 5584000
"3" "1030" 0
"3" "1035" 0
"3" "1037" 0
"3" "1045" 34000
"3" "1046" 1554000
"3" "1051" 0
"3" "1058" 5880000
"3" "1059" 0
"3" "1060" 0
"3" "1061" 0
"3" "1065" 0
"3" "1069" 0
"3" "1070" 5924000
"3" "1072" 0
"3" "1074" 8306000
"3" "1075" 0
"3" "1077" 0
"3" "1081" 5755000
"3" "1083" 30000
"3" "1084" 0
"3" "1091" 0
"3" "1092" 7342000
"3" "1094" 0
"3" "1107" 0
"3" "1109" 5930000
"4" "5" 2909000
"4" "6" 5861000
"4" "7" 7929000
"4" "8" 5200000
"4" "9" 3333000
"4" "10" 6974000
"4" "11" 7263000
"4" "12" 6181000
"4" "14" 6481000
"4" "15" 4843000
"4" "17" 8208000
"4" "18" 8459000
"4" "19" 7572000
"4" "20" 8281000
"4" "21" 5883000
"4" "22" 8010000
"4" "23" 4579000
"4" "24" 6798000
"4" "25" 5312000
"4" "26" 7906000
"4" "27" 6479000
"4" "29" 8753000
"4" "30" 3731000
"4" "31" 6348000
"4" "32" 7314000
"4" "33" 6976000
"4" "34" 6879000
"4" "35" 6752000
"4" "36" 1864000
"4" "37" 6652000
"4" "38" 11000
"4" "39" 8012000
"4" "40" 3014000
"4" "41" 9055000
"4" "42" 6144000
"4" "43" 6211000
"4" "44" 8405000
"4" "45" 5614000
"4" "46" 3620000
"4" "47" 8728000
"4" "48" 6450000
"4" "49" 7985000
"4" "50" 678000
"4" "51" 8127000
"4" "52" 6075000
"4" "53" 8954000
"4" "54" 6211000
"4" "55" 6143000
"4" "56" 7363000
"4" "57" 8170000
"4" "58" 6203000
"4" "59" 2148000
"4" "60" 8498000
"4" "61" 8303000
"4" "62" 8590000
"4" "70" 6937000
"4" "73" 0
"4" "81" 1757000
"4" "88" 6165000
"4" "90" 4428000
"4" "93" 0
"4" "95" 3261000
"4" "102" 0
"4" "104" 0
"4" "105" 0
"4" "106" 0
"4" "113" 0
"4" "114" 24000
"4" "115" 6995000
"4" "120" 6574000
"4" "121" 2039000
"4" "126" 0
"4" "144" 4082000
"4" "148" 0
"4" "150" 2740000
"4" "151" 5399000
"4" "153" 1870000
"4" "155" 0
"4" "159" 511000
"4" "176" 0
"4" "269" 0
"4" "271" 355000
"4" "277" 0
"4" "279" 0
"4" "284" 0
"4" "285" 0
"4" "287" 865000
"4" "292" 0
"4" "294" 4047000
"4" "297" 0
"4" "306" 7224000
"4" "311" 7379000
"4" "315" 0
"4" "318" 5241000
"4" "325" 0
"4" "329" 0
"4" "332" 0
"4" "337" 4676000
"4" "338" 4205000
"4" "345" 6583000
"4" "353" 115000
"4" "357" 0
"4" "358" 0
"4" "360" 0
"4" "361" 0
"4" "363" 804000
"4" "375" 8151000
"4" "377" 7868000
"4" "396" 5254000
"4" "401" 8492000
"4" "403" 0
"4" "408" 0
"4" "410" 2679000
"4" "424" 38000
"4" "425" 0
"4" "427" 3208000
"4" "433" 5018000
"4" "435" 132000
"4" "436" 8782000
"4" "437" 8230000
"4" "439" 7715000
"4" "446" 3000
"4" "448" 0
"4" "459" 535000
"4" "460" 4749000
"4" "462" 0
"4" "463" 5713000
"4" "465" 0
"4" "472" 7451000
"4" "475" 0
"4" "487" 0
"4" "495" 0
"4" "501" 0
"4" "505" 0
"4" "506" 0
"4" "507" 0
"4" "511" 0
"4" "516" 0
"4" "517" 0
"4" "529" 0
"4" "534" 5863000
"4" "539" 0
"4" "540" 1143000
"4" "541" 0
"4" "543" 0
"4" "548" 5789000
"4" "554" 0
"4" "557" 4195000
"4" "558" 0
"4" "563" 0
"4" "574" 4992000
"4" "575" 4355000
"4" "585" 1368000
"4" "590" 0
"4" "596" 869000
"4" "599" 0
"4" "609" 0
"4" "611" 4988000
"4" "615" 0
"4" "617" 0
"4" "622" 0
"4" "631" 0
"4" "638" 0
"4" "639" 0
"4" "642" 0
"4" "676" 143000
"4" "682" 0
"4" "689" 0
"4" "697" 0
"4" "702" 0
"4" "704" 0
"4" "705" 0
"4" "727" 0
"4" "731" 0
"4" "742" 0
"4" "745" 0
"4" "751" 0
"4" "757" 0
"4" "763" 0
"4" "768" 0
"4" "784" 0
"4" "793" 0
"4" "796" 0
"4" "798" 0
"4" "799" 0
"4" "800" 0
"4" "802" 5356000
"4" "813" 3976000
"4" "827" 0
"4" "836" 0
"4" "841" 0
"4" "846" 1855000
"4" "849" 0
"4" "851" 7975000
"4" "860" 4370000
"4" "861" 840000
"4" "873" 7473000
"4" "881" 0
"4" "882" 7434000
"4" "891" 5213000
"4" "896" 0
"4" "900" 0
"4" "920" 2084000
"4" "921" 0
"4" "926" 6863000
"4" "928" 0
"4" "934" 0
"4" "936" 0
"4" "939" 0
"4" "941" 959000
"4" "942" 0
"4" "953" 0
"4" "957" 0
"4" "958" 0
"4" "959" 0
"4" "963" 0
"4" "966" 0
"4" "968" 0
"4" "969" 0
"4" "972" 0
"4" "977" 0
"4" "987" 0
"4" "992" 0
"4" "993" 0
"4" "994" 70000
"4" "996" 2124000
"4" "998" 2521000
"4" "1003" 8832000
"4" "1005" 0
"4" "1006" 0
"4" "1009" 0
"4" "1012" 0
"4" "1027" 616000
"4" "1028" 0
"4" "1030" 0
"4" "1033" 0
"4" "1038" 0
"4" "1046" 3304000
"4" "1058" 8646000
"4" "1065" 0
"4" "1067" 0
"4" "1070" 5730000
"4" "1074" 7581000
"4" "1075" 0
"4" "1081" 5221000
"4" "1082" 0
"4" "1083" 6546000
"4" "1087" 31000
"4" "1088" 0
"4" "1092" 7111000
"4" "1107" 0
"4" "1109" 6489000
"5" "6" 7797000
"5" "7" 7009000
"5" "8" 7032000
"5" "9" 7523000
"5" "10" 6209000
"5" "11" 6307000
"5" "12" 7035000
"5" "13" 8706000
"5" "14" 7599000
"5" "15" 7060000
"5" "16" 8551000
"5" "17" 6146000
"5" "18" 5878000
"5" "19" 6148000
"5" "20" 6405000
"5" "21" 7506000
"5" "22" 4445000
"5" "23" 2359000
"5" "24" 5831000
"5" "25" 7649000
"5" "26" 6431000
"5" "27" 925000
"5" "28" 189000
"5" "29" 8882000
"5" "30" 5254000
"5" "31" 4502000
"5" "32" 7456000
"5" "33" 8893000
"5" "34" 8486000
"5" "35" 7533000
"5" "36" 1922000
"5" "37" 7594000
"5" "38" 3789000
"5" "39" 8802000
"5" "40" 2181000
"5" "41" 3963000
"5" "42" 8087000
"5" "43" 8463000
"5" "44" 7267000
"5" "45" 8716000
"5" "46" 8681000
"5" "47" 7284000
"5" "48" 7365000
"5" "49" 7959000
"5" "50" 5571000
"5" "51" 8630000
"5" "52" 6895000
"5" "53" 5918000
"5" "54" 6230000
"5" "55" 6078000
"5" "56" 6012000
"5" "57" 4961000
"5" "58" 4771000
"5" "59" 7319000
"5" "60" 7244000
"5" "61" 2585000
"5" "62" 1224000
"5" "70" 8340000
"5" "73" 0
"5" "76" 0
"5" "85" 399000
"5" "88" 5205000
"5" "90" 8060000
"5" "94" 0
"5" "95" 6341000
"5" "102" 0
"5" "108" 0
"5" "113" 30000
"5" "114" 95000
"5" "115" 3216000
"5" "119" 0
"5" "120" 7643000
"5" "121" 8195000
"5" "126" 0
"5" "136" 0
"5" "144" 1269000
"5" "147" 0
"5" "148" 0
"5" "149" 0
"5" "150" 2152000
"5" "151" 3927000
"5" "153" 2810000
"5" "157" 1767000
"5" "159" 790000
"5" "166" 0
"5" "179" 0
"5" "182" 0
"5" "196" 0
"5" "198" 0
"5" "199" 0
"5" "203" 0
"5" "210" 0
"5" "236" 0
"5" "244" 0
"5" "252" 0
"5" "257" 0
"5" "258" 0
"5" "272" 0
"5" "284" 0
"5" "287" 812000
"5" "294" 3699000
"5" "303" 0
"5" "306" 6693000
"5" "311" 5891000
"5" "318" 4349000
"5" "323" 699000
"5" "337" 7727000
"5" "338" 6554000
"5" "344" 0
"5" "345" 4434000
"5" "347" 0
"5" "348" 0
"5" "349" 0
"5" "353" 106000
"5" "362" 0
"5" "363" 986000
"5" "367" 0
"5" "371" 0
"5" "375" 5951000
"5" "377" 6319000
"5" "379" 0
"5" "382" 0
"5" "389" 0
"5" "396" 4909000
"5" "397" 0
"5" "401" 4310000
"5" "404" 0
"5" "407" 0
"5" "408" 1170000
"5" "410" 359000
"5" "424" 60000
"5" "427" 4325000
